,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,avgLongitude,avgLatitude,Elevation,Slope,Aspect,NDVI,EVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_day_cov,Clear_night_cov,Albedo_BSA_nir,Albedo_BSA_shortwave,Albedo_WSA_nir,Albedo_WSA_shortwave,prcp,srad,dayl,tmax,tmin,LST_Day_1km,LST_Night_1km,Y,M,D,W,H,S,v_component_of_wind_10m,u_component_of_wind_10m,surface_pressure,runoff_sum,total_evaporation_sum,snowfall_sum,snowmelt_sum,snow_depth,snow_density,snow_cover,dewpoint_temperature_2m,temperature_2m,totalArea_km2
1581,8,8,4,1,1,-158.068025,61.90635,361,0.165691566,305.1218421,792,925,4029,4723,3491,622,2000,2000,389,413,390,413,0.0,217.770004272461,38122.828125,-10.8000001907349,-22.4500007629395,12764,12325,2017,3,8,0,0,3,-1.59891827901204,0.596460342407227,101256.216634115,0.0003203451633453,-6.58370554447174e-05,0.0,0.0,0.461344401041667,195.258448282878,99.611328125,246.410976409912,250.950085957845,1.161006457751
1444,7,7,2,1,5,-157.687969230769,66.5005461538462,192,0.24640491,234.8957329,5828,3110,641,2432,251,1096,1427,1995,359,423,361,426,0.0,290.559997558594,58980.76953125,4.90000009536743,-4.3600001335144,13559,13385,2015,4,26,1,0,0,-0.410633603731791,1.18327267964681,98896.890625,0.0008223950862884,-0.0007425211369991,1.97440385818481e-07,0.0024010017514228,0.432779947916667,298.984034220378,100.0,269.494717915853,273.253975550334,15.2456157116403
595,16,15,9,7,11,-153.4435,59.364,783,0.377290521,176.0654931,-328,-505,8291,7764,5671,1452,414,392,127,175,123,184,0.0,28.7700004577637,24346.509765625,-17.9500007629395,-21.1000003814697,12842,12923,2006,1,19,0,0,3,-2.1787283817927,10.5876458485921,99718.9202473958,0.0044568479061126,-0.000113470479846,0.0001120083034038,0.0,0.0943196614583333,197.136703491211,94.3136393229167,260.066208521525,263.379518508911,0.25
61,8,8,4,1,1,-154.369717647059,63.1750117647059,135,0.12413925,76.43679926,1902,1141,1279,1880,1978,276,1982,2000,286,289,286,289,7.76000022888184,116.080001831055,53525.921875,1.0900000333786,-4.96000003814697,13603,13189,2002,4,18,0,0,0,0.694812854131063,0.354681015014648,98910.1666666667,0.000356376171112,-0.0002763271331787,0.0136332586407661,0.0002792403101921,0.386555989583333,246.745101928711,99.994140625,272.078585942586,273.965001424154,15.0448134009766
1296,9,9,4,4,4,-157.4796,60.6778823529412,204,0.092956582,116.5016501,322,359,3886,4145,3996,428,1994,2000,231,253,228,253,0.0,267.730010986328,43890.1484375,6.90000009536743,-4.09000015258789,13420,13411,2015,3,24,0,0,0,0.144950151443481,-1.56619707743327,97563.8880208333,0.0007367879152297,-9.77702438831329e-06,7.30156898498535e-07,0.0,0.578572591145833,259.128565470378,100.0,268.594851811727,273.164218266805,14.4387889235439
872,8,8,4,1,1,-154.65664,62.5068457142857,243,0.126873743,220.9395647,2415,1608,1377,2254,1900,351,3997,1947,225,187,201,171,1.4099999666214,127.160003662109,35402.30078125,-8.86999988555908,-16.7800006866455,12732,12596,2010,3,1,0,0,3,-2.2550227244695,-1.04545466105143,95352.3859049479,0.0004812180995941,-0.0001240614801645,0.0017482563853263,0.0,0.3724365234375,201.320297241211,98.24609375,251.978349049886,255.229454040527,34.7919275720433
1560,9,9,4,1,1,-155.3222,60.5784,272,0.238363618,256.4989485,5931,2448,441,1727,166,791,2000,48,138,91,141,92,0.0,240.649993896484,53093.23046875,7.90000009536743,1.16999995708466,14552,13640,2016,4,19,0,0,0,1.93245442708333,-3.20757039388021,97035.2416992188,0.0013074278831481,-0.0012809550389647,8.04290175437927e-06,0.0088298916816711,0.404093424479167,417.746404012044,99.16015625,270.935653686523,276.461361567179,1.19021013916051
1965,8,8,4,1,1,-156.685450769231,62.6769538461538,230,0.100215949,97.68241851,810,693,3595,4229,3847,180,1229,1365,329,346,323,341,0.0,157.960006713867,38706.2109375,-2.76999998092651,-9.61999988555908,13131,13074,2022,3,10,0,0,3,-2.04925855000814,-2.4671802520752,97777.3553059896,0.0005726218223571,-0.0004497971385717,0.0133099853992462,0.0,1.09130859375,272.436182657878,99.998046875,266.960614522298,268.748713175456,190.386135726829
278,8,8,4,1,1,-145.71345,64.0989,331,0.400005572,334.3824444,7477,3455,291,2016,171,571,1999,4000,168,106,179,114,0.0,364.559997558594,73002.171875,26.0100002288818,5.8899998664856,14923,14004,2003,6,29,1,0,1,-0.0406124591827393,-0.28282101949056,96279.8595377604,0.0002479553222656,-0.0027412725612521,0.0,0.0,-7.27919033709973e-24,100.014958699544,0.0,281.361676534017,290.327359517415,0.733180622971166
1392,8,8,4,1,1,-153.669188888889,63.7545111111111,577,0.281576737,79.8288452,1564,1086,1623,2225,1520,419,315,1799,178,188,179,185,2.88000011444092,134.539993286133,49090.6796875,5.1399998664856,-2.82999992370605,13592,13276,2015,4,6,0,0,0,0.358196457227071,-1.95963350931803,94001.388671875,0.0002577304840087,-0.0006351387128233,0.0016982592642307,0.0,0.273030598958333,265.124008178711,99.9921875,266.399293263753,270.957728068034,32.5826662917352
36,9,9,4,1,1,-156.651035714286,62.3682571428571,300,0.100215949,97.68241851,548,615,3850,4297,3610,360,2000,873,250,250,250,245,0.0,254.25,42829.578125,5.05999994277954,-7.26999998092651,13065,12828,2002,3,21,0,0,0,1.25644179185232,-0.527830759684245,98929.1354166667,0.0003269016742706,-0.0001915283501148,5.46574592590332e-05,0.0,0.635823567708333,272.878239949544,98.1015625,266.810047149658,269.573735555013,29.7563995071927
1586,9,9,4,1,1,-160.1506,64.26088,301,0.339616585,265.8236999,501,649,5117,5657,6766,322,1986,2000,470,532,469,519,0.0,179.690002441406,37974.69921875,-9.36999988555908,-20.7299995422363,12964,12714,2017,3,9,0,0,3,-0.0872154235839844,-1.69125938415527,99737.0639648438,0.0003866553306579,-6.75274059176445e-05,0.0,0.0,0.810302734375,209.536768595378,100.0,247.848820368449,252.884824752808,1.00493780909073
662,9,9,4,1,1,-153.237291304348,65.4497391304348,404,0.099193804,257.7030345,696,788,3844,4420,3955,420,2000,2000,498,574,495,573,0.0,196.179992675781,49999.578125,9.22999954223633,-0.939999997615814,13640,13475,2007,4,7,1,0,0,-1.20687103271484,-1.29018719991048,93066.0821940104,0.0005923509597778,-0.0006953291594982,0.0004456788301467,0.0008361227810382,0.295939127604167,215.705062866211,100.0,269.694517771403,274.24346669515,15.5735539451774
1889,9,9,4,1,1,-144.4849,67.1783,208,0.281088874,160.1169337,3793,1852,773,1718,480,825,1971,2000,395,425,388,420,0.0,266.779998779297,51056.8515625,-6.30000019073486,-19.7800006866455,13102,12628,2020,4,7,0,0,0,2.20357966423035,2.3345947265625,98014.8751627604,7.92741775512695e-06,-0.0004391819238662,0.0002630949020385,0.0,0.330851236979167,211.617172241211,99.96875,256.368390401204,261.408141454061,0.25
1512,1,1,7,1,1,-142.482833333333,65.4623333333333,545,0.183641204,312.7669086,6470,3154,396,1848,362,360,1606,1527,125,122,115,114,0.0,221.119995117188,46595.328125,3.91000008583069,-5.55999994277954,13596,12982,2016,3,29,0,0,0,-0.195728222529093,-0.202816645304362,94396.4404296875,0.0003386735916137,-0.0002041924744844,0.0002515166997909,0.0006512384861707,0.319742838541667,226.721338907878,99.673828125,271.710810343424,273.810011545817,0.593126152338982
977,8,8,4,1,1,-148.5153,66.324625,110,0.266868065,102.6588706,6266,3536,543,2366,365,740,1966,2000,179,109,190,115,0.0,237.210006713867,80582.46875,22.3400001525879,10.4700002670288,14582,14470,2010,6,13,1,0,0,0.366127212842305,2.04270617167155,98600.6303710938,3.59416007995605e-05,-0.0024625901132822,0.0,0.0,-7.345364722995101e-24,100.015935262044,0.0,283.200077692668,289.052002588908,3.35954977637493
1642,8,8,4,1,1,-143.51996,65.35162,350,0.278516325,314.8189169,645,557,3774,4295,3705,214,3045,1939,305,313,298,313,0.0,154.449996948242,37707.05078125,-5.17000007629395,-16.3700008392334,13225,12978,2018,3,9,0,0,3,0.522687911987305,-1.19145584106445,94618.7410481771,8.83489847183228e-05,-1.36420130729675e-05,0.000542439520359,0.0,0.583292643229167,187.125961303711,99.85546875,256.528587341309,260.297173817952,0.74364098657577
738,8,8,4,1,1,-144.0403,67.2714,239,0.281088874,160.1169337,5865,2848,515,1976,299,681,1998,1998,152,101,159,106,0.0,348.019989013672,73694.859375,18.25,0.680000007152557,14792,13940,2008,5,22,0,0,0,-1.1970362663269,-1.82620366414388,98956.0276692708,4.52995300292969e-06,-0.0017719091847538,0.0,1.73673033714294e-05,-7.345364722995101e-24,175.453109741211,0.128011067708333,270.704195022583,283.139274597168,0.25
191,9,9,4,1,1,-147.239220754717,66.8587849056604,255,0.138743832,148.8747124,1850,1321,1629,2369,1811,476,2000,2000,179,172,158,148,0.0,242.389999389648,45463.8984375,-9.35000038146973,-25.1700000762939,12930,12281,2003,3,27,0,0,0,-1.38706588745117,-1.28290367126465,99715.0686848958,5.09023666381836e-05,-0.0002400074154138,6.6753476858139e-05,0.0,0.539103190104167,214.624659220378,99.9921875,252.405027389526,257.581694920858,37.602665989536
919,7,7,2,4,5,-157.981128571429,68.1238428571429,407,0.24998034,60.00987724,-282,-459,9575,9049,9205,393,1974,3914,632,755,626,752,0.0,262.480010986328,49482.01171875,-5.51999998092651,-21.2000007629395,12906,12562,2010,4,4,1,0,0,-1.83754980564117,-1.21262995402018,94616.0865885417,1.49011611938477e-08,-0.0001574559137225,2.55778431892395e-05,0.0,0.4732666015625,171.230453491211,99.41796875,252.269114812215,255.248369216919,1.33404977600526
456,7,7,2,1,5,-149.942,66.83905,560,0.284606185,118.2575442,-455,-725,9156,8358,7907,229,2000,2818,489,627,482,624,0.0,86.5999984741211,33640.87109375,-13.1400003433228,-20.4899997711182,12655,12786,2005,3,1,0,0,3,-0.635249257087708,-3.4254826704661,91260.3763020833,0.0001722276210784,1.72816216945648e-05,0.0009689554572105,0.0,1.12272135416667,215.812810262044,99.3046875,250.21994527181,253.158239364624,1.07619007240944
1417,9,9,4,1,1,-154.8515,61.0642,306,0.636291079,281.9405756,4660,2861,869,2386,232,899,1997,2000,399,408,399,408,0.0,242.820007324219,41448.96875,6.19000005722046,-5.07000017166138,13973,13233,2015,3,17,0,0,3,1.05058987935384,-1.43810272216797,94500.9837239583,0.000433787703514,-0.0001108422875404,0.0018212683498859,0.0,0.599690755208333,225.956690470378,99.998046875,266.326080958049,269.681770324707,0.25
675,8,8,4,1,1,-143.788485714286,66.2126714285714,245,0.050132769,297.2180506,5989,2312,385,1535,188,442,2000,2000,241,211,236,209,0.0,238.320007324219,52018.8984375,5.63000011444092,-7.23000001907349,13684,13166,2007,4,11,0,0,0,-0.853776216506958,0.849098245302836,97810.4842122396,0.0007041096687316,-0.0006363419815897,0.0,0.0007026698440313,0.123494466145833,197.843409220378,99.9765625,266.668521881104,272.807190577189,2.28248426870209
760,8,8,4,1,1,-156.874155555556,61.3453222222222,78,0.028606273,64.95717429,1093,1042,2744,3418,2959,509,3201,2097,211,216,212,211,5.46999979019165,147.460006713867,35076.62109375,-5.05000019073486,-22.1700000762939,12941,12461,2009,2,27,0,0,3,-1.41826538244883,1.15135510762533,102424.591471354,0.0005474090576171,-0.0003283023834228,0.0004671812057495,0.0,0.700358072916667,244.306625366211,100.0,253.942575454712,258.166107813517,3.93499494300386
1890,8,8,4,1,1,-145.3083,63.8938,387,0.158940842,110.9915781,4077,2227,937,2227,1961,579,1996,1741,384,324,212,234,0.0,28.4599990844727,22441.6796875,-17.6299991607666,-25.6200008392334,12674,12593,2021,1,28,0,0,3,0.620645443598429,-2.09284424781799,94058.0328776042,0.000424712896347,2.10069119930267e-05,0.0001077204942703,0.0,0.4154052734375,196.952458699544,100.0,246.674439748128,252.164665857951,0.25
1674,8,8,4,4,4,-142.082831578947,66.8322526315789,491,0.095117957,302.616314,4816,2163,607,1735,312,790,2000,389,370,426,371,428,0.0,278.299987792969,59277.4296875,7.8899998664856,-2.50999999046326,13797,13576,2018,4,26,0,0,0,1.62505328655243,1.05715243021647,96061.4178059896,0.0004340708255767,-0.000914929434657,0.0,0.0032026395201683,0.361246744791667,280.791976928711,100.0,268.002419153849,274.550270716349,7.96194709744293
728,8,8,4,1,1,-144.057338461538,67.2098326923077,225,0.281088874,160.1169337,3380,2073,1076,2175,579,623,1503,1074,157,143,143,132,0.0,118.410003662109,50612.53125,-2.4300000667572,-7.26999998092651,13380,13216,2008,4,6,1,0,0,1.06284805138906,1.20273462931315,97612.18359375,0.0004258155822753,-0.000218765810132,0.0002496838569641,0.000423626974225,0.201131184895833,198.391586303711,100.0,266.708406448364,269.512811660767,58.4164294208672
1718,1,1,7,1,1,-146.0524,63.9112,524,0.545914735,285.2958856,2104,868,876,1343,1988,343,2177,1979,413,343,277,263,0.0,52.4500007629395,25850.099609375,-8.52000045776367,-17.9400005340576,12838,12797,2019,2,6,0,0,3,1.98959954579671,0.583720803260803,94562.0172526042,0.0005904287099838,2.91280448436737e-05,0.0001175254583358,0.0,0.490152994791667,168.944320678711,99.982421875,254.552911758423,257.116509755452,0.25
1399,9,9,4,1,1,-150.870675,66.839075,354,0.280982897,228.7570054,47,64,5873,5929,5755,488,2086,1816,443,519,443,520,0.0,208.759994506836,50466.05078125,-0.0099999997764825,-8.5,13466,13080,2015,4,7,0,0,0,-1.10728605588277,-3.2877748409907,94617.8266601562,0.0002427101135253,-0.0006988309323787,2.30744481086731e-05,0.0,0.5108642578125,242.999659220378,92.421875,261.97428448995,267.592281977336,0.868555961675511
412,9,9,4,1,1,-141.7527,64.1107,478,0.193440711,87.7864654,5477,2252,474,1622,230,780,2000,234,130,89,133,90,0.0,374.790008544922,65635.34375,19.5799999237061,3.76999998092651,14453,13880,2004,5,17,0,0,0,1.71572442849477,2.21632512410482,92817.5043945312,0.0002079904079437,-0.0013940576463937,0.0,5.84535300731659e-05,-7.27919033709973e-24,230.367172241211,0.287923177083333,272.80911954244,283.573109308879,0.25
1098,9,9,4,4,4,-153.685283783784,66.7289162162162,242,0.238567224,135.0198206,1247,1425,3685,4735,4300,534,2000,2052,383,424,384,427,1.64999997615814,130.149993896484,45000.83984375,-19.0699996948242,-25.4200000762939,12751,12141,2013,3,26,0,0,0,0.935854872067769,1.81650861104329,98189.990234375,0.0002431422472,-0.0001431927084922,0.0022323913872242,0.0,0.624226888020833,165.979476928711,99.99609375,247.028561909993,251.379848480225,55.0786241367123
825,9,9,4,1,1,-144.448342857143,65.1730285714286,751,0.30527467,71.14165227,6704,3110,366,1855,278,783,56,1971,264,291,270,294,0.0,386.890014648438,59625.94140625,18.8999996185303,2.00999999046326,13641,13712,2009,4,30,0,0,0,1.44645500183105,0.146281560262044,93102.9549153646,0.0109425783157349,-0.0001601856201887,0.0,0.0148794762790203,0.250691731770833,287.652002970378,99.291015625,268.564879099528,279.957825342814,2.43574056797479
1567,9,9,4,4,4,-152.835533333333,67.1481333333333,504,0.252395584,125.2923598,6052,2956,485,1972,308,1136,1093,3797,410,479,411,480,0.0,315.359985351562,60499.1484375,9.5,-0.949999988079071,13500,13731,2016,4,27,0,0,0,-0.648701548576355,-0.846803665161133,95335.3274739583,0.0008300393819808,-0.0001553557813167,0.0,0.0098888091742992,0.5894775390625,352.817042032878,99.974609375,272.389489491781,276.20676167806,2.1219980083597
616,8,8,4,1,1,-148.5622,64.4201,157,0.289804194,354.6681663,441,587,5431,5933,4066,483,2000,1998,356,370,353,369,0.0,306.029998779297,46438.96875,4.13000011444092,-19.3600006103516,13226,12518,2006,3,30,0,0,0,-0.344867865244548,-1.53369522094727,98530.1103515625,5.91874122619629e-05,-0.0003330782055854,0.0,0.0,0.305989583333333,185.399398803711,100.0,253.648051579793,259.924825668335,0.25
114,9,9,4,4,4,-146.022811904762,67.4161047619048,596,0.376923288,141.4386329,5739,2480,471,1740,237,983,2000,2000,467,528,468,529,0.0,383.510009765625,64295.25,3.27999997138977,-14.7399997711182,13539,12862,2002,5,5,1,0,0,-1.0563067595164,-1.35645230611165,97108.5263671875,7.55488872528076e-05,-0.000574049539864,0.0,0.0,0.4368896484375,189.949854532878,100.0,259.117185592651,265.770881017049,66.0462639079105
417,8,8,4,1,1,-145.983405263158,66.4057315789474,124,0.106929744,353.0589706,7176,2502,231,1405,142,519,2944,2000,132,91,141,97,0.0,353.510009765625,71008.9296875,19.2999992370605,0.129999995231628,14704,13913,2004,5,21,0,0,0,-0.320964097976685,1.60193379720052,101452.958496094,3.14414501190186e-06,-0.0012285159900784,0.0,0.0,-7.27919033709973e-24,100.022445678711,0.0,270.193419138591,283.561548868815,10.0172566019364
1999,8,8,4,1,1,-142.99318028169,65.7864704225352,308,0.183641204,312.7669086,1136,1003,3660,4599,3531,499,2000,2000,332,339,333,338,0.0,163.110000610352,46218.55078125,-4.48999977111816,-12.8400001525879,12920,12324,2022,3,29,0,0,0,-1.03876392046611,0.0455951690673828,96939.5813802083,7.95722007751465e-05,-0.000277729704976,0.0009950064122676,0.0,0.5906982421875,224.041651407878,99.953125,263.836220423381,266.73654238383,131.083451225545
969,8,8,4,4,4,-147.920128571429,66.0510714285714,151,0.138743832,148.8747124,7091,3492,367,2157,206,771,2000,1941,182,111,194,117,0.810000002384186,335.769989013672,75500.046875,24.0200004577637,8.92000007629395,14617,14356,2010,6,3,0,0,0,-1.78440717856089,-3.16000493367513,97376.9944661458,1.20401382446289e-05,-0.0029391748830676,0.0,0.0,-7.345364722995101e-24,100.023096720378,0.0,279.804588317871,291.725425720215,1.3188572303834
604,7,7,2,4,5,-141.87415,68.0864,464,0.046729573,102.093472,-227,-353,8400,8026,8337,400,2000,1995,596,708,569,691,0.0,167.039993286133,40789.5,-21.7900009155273,-32.7599983215332,12207,11713,2006,3,17,0,0,3,-1.47672462463379,-1.43431345621745,97097.1199544271,3.47048044204712e-05,-7.03288242220879e-05,4.84362244606018e-05,0.0,0.535074869791667,168.894190470378,100.0,240.416915257772,245.291246414185,0.752247652340867
2009,9,9,4,1,1,-155.14015,65.3622,388,0.209083871,286.9059498,59,53,4593,4648,4480,251,2000,1985,382,408,380,408,0.0,255.539993286133,47422.75,-10.4899997711182,-19.8299999237061,13028,12833,2022,4,1,0,0,0,-1.56926647822062,-3.02655220031738,95499.8842773438,0.0003901422023773,-0.0006269514560699,0.0,0.0,0.694010416666667,280.700831095378,100.0,253.569219589233,260.309120178223,1.09166712726795
89,7,7,2,4,5,-146.135,67.6918,677,0.376923288,141.4386329,7446,2832,216,1476,220,928,1970,1948,531,597,529,595,0.0,322.670013427734,59565.83984375,1.01999998092651,-13.3800001144409,13580,12879,2002,4,25,0,0,0,0.424225489298503,1.28370730082194,94736.1072591146,6.76065683364868e-05,-0.0002686381340026,1.22189521789551e-06,0.0,0.4842529296875,206.072575887044,99.716796875,258.131932576497,263.404490152995,0.119666860977986
848,8,8,4,1,1,-151.71253030303,64.7539636363636,182,0.018956009,153.7696333,1386,1081,1954,2583,1491,333,4000,1975,178,151,143,120,0.0,123.080001831055,33311.05859375,-16.7700004577637,-31.25,13059,12646,2010,2,26,0,0,3,0.278683622678121,-0.764973958333333,98558.8733723958,4.5284628868103e-05,-0.0001205438748002,0.00010696798563,0.0,0.2518310546875,171.803044637044,100.0,244.708836873372,248.45556195577,57.3736075242325
2037,8,8,4,1,1,-141.2208,66.1343,450,0.239600271,293.9147297,583,508,3899,4382,4546,335,1960,2000,366,392,367,393,0.0,302.019989013672,50226.23046875,7.28999996185303,-10.9099998474121,13723,13251,2022,4,7,0,0,0,0.947644074757894,-1.7652759552002,94567.0107421875,0.0002156645059585,-0.0002649128437042,5.9276819229126e-05,0.0,0.690511067708333,248.117172241211,95.9375,264.75109799703,270.20353825887,0.25
2007,5,5,7,1,1,-153.766533333333,64.5397925925926,381,0.086469813,212.2018539,1948,2145,1830,2716,1783,436,2000,1998,183,188,184,189,0.0,245.899993896484,47270.30078125,-9.10999965667725,-17.9799995422363,13155,13010,2022,4,1,0,0,0,-1.84939750035604,-3.18329048156738,97463.7592773438,0.0004273951053619,-0.0007724054157733,3.7252902984619103e-09,0.0,0.577067057291667,276.419255574544,100.0,254.657354354858,262.183387756348,37.8041864107556
753,9,9,4,1,1,-153.5622,62.631,366,0.588528087,301.7472929,946,1058,3665,4431,3476,507,1986,1704,294,295,285,286,0.0,142.460006713867,33853.69921875,-2.29999995231628,-13.039999961853,13277,13023,2009,2,25,0,0,3,1.39030782381694,-1.05345344543457,96639.1541341146,0.0004647970199584,-3.55998054146767e-05,0.0005846470594406,0.0,0.751708984375,219.252914428711,99.390625,261.656837463379,264.87251663208,0.818674270932813
498,8,8,4,1,1,-150.5310625,60.4036375,108,0.655684095,271.1932281,4479,1872,485,1272,490,407,545,1261,115,84,114,83,0.0,244.990005493164,45587.62109375,1.77999997138977,-8.5,13546,13326,2005,3,29,0,0,0,2.08067989349365,0.212302525838216,95484.3206380208,0.000557392835617,-0.0006804019212722,2.09659337997437e-05,0.0,0.9139404296875,320.430974324544,81.52734375,263.116151809692,266.930784225464,8.45514624436873
1276,9,9,4,1,1,-157.453399090909,65.7615636363636,178,0.160497987,101.6690669,1476,1154,1939,2611,2252,291,1961,2000,227,230,224,231,0.0,215.0,43629.5,-6.90000009536743,-18.5499992370605,13271,12806,2015,3,23,0,0,0,-1.08349863688151,1.18180720011393,100010.940104167,0.000301569700241,-0.0002232976257801,3.11806797981262e-06,0.0,0.59912109375,220.532536824544,98.58203125,256.421009699504,259.907934188843,271.43516014257
1325,1,1,7,1,1,-148.260934545455,65.2355036363636,383,0.086400232,253.0087634,3556,1944,752,1582,723,314,1346,2000,144,120,145,122,0.0,235.669998168945,44459.12109375,2.53999996185303,-9.89999961853027,13509,13030,2015,3,25,0,0,0,-1.40600609779358,-0.961418151855469,96801.5553385417,0.0001700520515441,-0.0003885142505168,0.0,0.0,0.312703450520833,203.814437866211,99.990234375,262.138336817424,266.150892893473,93.7778267036038
11,8,8,4,1,1,-149.0012,65.16,111,0.172770199,229.6704915,4170,1960,675,1641,1741,552,3972,2000,249,219,201,179,0.0,96.8300018310547,33120.30859375,-3.21000003814697,-11.4300003051758,13045,12795,2002,2,26,0,0,3,-2.38094011942546,-0.212956746419271,99406.9871419271,1.15334987640381e-05,-0.0002443827688694,0.0,0.0,0.284708658854167,156.250310262044,99.3203125,254.249033610026,258.917188008626,4.07533075485868
396,8,8,4,1,1,-145.7231,67.3260736842105,371,0.284411388,176.6073941,7195,3513,355,2177,179,587,1988,2000,159,112,163,114,0.0,279.690002441406,68351.5390625,11.9099998474121,2.03999996185303,14335,13716,2004,5,12,0,0,0,-0.699390212694804,0.427848815917969,97833.2348632812,0.0001734793186187,-0.0002499595284461,3.35276126861572e-08,0.0035493783652782,0.0413411458333333,206.140935262044,41.8607584635417,273.049967447917,278.241014480591,11.5590785038922
284,9,9,4,1,1,-152.365583059418,65.6437402022756,184,0.017139103,338.7470069,308,393,5037,5358,5214,441,1976,2269,394,431,391,430,0.0,190.869995117188,41060.71875,-1.9099999666214,-14.8699998855591,13173,12519,2004,3,16,0,0,3,0.170607527097066,-0.609250545501709,97433.36328125,0.0004200637340545,-1.44317746162415e-05,3.20263206958771e-05,0.0,0.584798177083333,205.269841512044,99.99609375,259.963202794393,263.844055175781,1293.9495757076
1066,15,15,9,7,10,-161.8821,55.4178,2006,0.025017379,270.0,-677,-923,6397,5585,6421,745,1159,1731,478,653,527,714,1.13999998569489,58.0900001525879,33061.03125,-3.58999991416931,-5.01999998092651,12630,13070,2013,2,13,0,0,3,-1.80298141638438,-0.450124700864156,94093.58203125,0.0006463378667831,2.18832865357399e-05,0.001076765358448,0.0,14.0865478515625,294.784815470378,99.701171875,264.262126286825,266.535272598267,0.25
1191,8,8,4,1,1,-150.963722222222,60.3590888888889,150,0.655684095,271.1932281,1884,1362,1651,2418,1507,287,1978,2086,139,152,113,118,2.10999989509583,85.5400009155273,32740.6796875,-4.44000005722046,-11.9399995803833,13422,13251,2014,2,19,0,0,3,1.8209502696991,-0.31201426188151,97500.7194010417,0.0008050352334976,3.28356400132179e-05,0.0003996342420578,0.0,0.544230143229167,259.930323282878,98.640625,260.167739868164,262.956447601318,8.01691260184271
1440,9,9,4,1,1,-153.207086363636,65.6176772727273,240,0.099193804,257.7030345,6476,3418,524,2450,201,743,1992,2000,314,334,315,336,0.0,353.329986572266,57845.98828125,11.6999998092651,-2.07999992370605,13635,13665,2015,4,25,1,0,0,-1.03752895196279,-1.01756159464518,96523.1240234375,0.0007795095443725,-0.0005418080836534,0.0,0.0049958825111389,0.272908528645833,295.351221720378,100.0,269.748754501343,274.176854451497,63.6755731513819
1823,9,9,4,1,1,-157.101433333333,65.2831333333333,72,0.160497987,101.6690669,5715,2171,409,1500,186,693,1956,1998,306,368,308,369,0.0,377.739990234375,59724.6484375,13.3800001144409,0.259999990463257,13810,13736,2019,4,30,0,0,0,0.258404890696208,-1.41657257080078,101205.358561198,0.0021241903305053,-0.0006410423666238,0.0,0.0102503001689911,0.273763020833333,358.961573282878,98.720703125,269.713869730632,277.596319834391,0.44541405295314
1450,9,9,4,4,4,-156.396221428571,65.14925,100,0.133118799,261.6538173,7936,4186,271,2356,204,881,2000,1996,180,123,183,125,0.0,351.25,59155.171875,11.6000003814697,-1.9099999666214,14237,13624,2015,4,29,0,0,0,-1.35722740491231,-1.06844711303711,99031.8077799479,0.0023136138916015,-0.000692362897098,0.0,0.0086220614612102,0.0948893229166667,335.855127970378,91.6956380208333,270.992982228597,277.632282892863,18.493083202841
690,8,8,4,1,1,-150.56645,60.579,77,0.655684095,271.1932281,5910,2597,465,1809,222,753,302,2000,120,77,134,86,0.0,389.220001220703,57358.25,13.0500001907349,-2.45000004768372,14102,13540,2007,5,3,0,0,0,0.515501419703166,0.0688343048095703,99722.7937825521,0.0053419917821884,-0.0001783659681677,2.08616256713867e-07,0.0077339373528957,0.1077880859375,433.620427449544,95.925537109375,272.565744400024,276.310621261597,0.5984090495726
1703,15,15,9,7,10,-159.389,56.1929,1901,0.281576737,79.8288452,-892,-940,8923,7461,4521,170,1542,1413,263,373,287,406,6.84999990463257,528.47998046875,60660.98046875,1.82000005245209,-6.94000005722046,13716,13492,2018,7,14,1,0,1,1.00832478205363,0.747848510742188,86950.3803710938,0.0182843506336212,-2.58106738328934e-05,9.85004007816315e-05,0.0078547894954681,33.3330078125,299.999984741211,99.990234375,273.641742070516,275.146375656128,0.25
1962,9,9,4,1,1,-154.2151,61.0114,293,0.636291079,281.9405756,244,188,3106,3262,3367,381,1962,2000,247,291,236,286,5.76000022888184,67.5599975585938,38662.83984375,3.90000009536743,0.560000002384186,13425,13260,2022,3,9,0,0,3,-0.0512750546137492,-2.04871050516764,96458.8209635417,0.000530406832695,-0.0001617139205336,0.0137410163879395,0.0,1.48286946614583,329.647445678711,99.033203125,269.00785001119,271.680833180745,0.25
689,8,8,4,1,1,-143.668466666667,66.4214333333333,166,0.050132769,297.2180506,4864,1774,474,1372,209,877,2000,2000,123,89,124,90,0.0,314.570007324219,61239.44140625,14.1599998474121,-4.69999980926514,14310,13770,2007,5,1,0,0,0,-0.405331293741862,0.223615010579427,98484.0004882812,4.94718551635742e-06,-0.0007779262959957,0.0,4.62904572486877e-05,0.0009765625,218.580062866211,0.780354817708333,267.215106328328,277.653259277344,0.25944104169389
851,8,8,4,1,1,-153.643011678832,62.4805211678832,613,0.588528087,301.7472929,1208,693,1310,1670,1995,337,462,2000,243,258,224,235,0.0,161.520004272461,34293.66015625,-12.2600002288818,-26.9400005340576,12874,12746,2010,2,26,0,0,3,0.676429390907288,-0.186930338541667,93488.9567057292,0.0005060285329818,-6.24079257249832e-06,0.0007477588951587,0.0,0.427164713541667,223.068995157878,98.578125,250.334569295247,253.139562606812,340.251679532919
