,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,avgLongitude,avgLatitude,Elevation,Slope,Aspect,NDVI,EVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_day_cov,Clear_night_cov,Albedo_BSA_nir,Albedo_BSA_shortwave,Albedo_WSA_nir,Albedo_WSA_shortwave,prcp,srad,dayl,tmax,tmin,LST_Day_1km,LST_Night_1km,Y,M,D,W,H,S,v_component_of_wind_10m,u_component_of_wind_10m,surface_pressure,runoff_sum,total_evaporation_sum,snowfall_sum,snowmelt_sum,snow_depth,snow_density,snow_cover,dewpoint_temperature_2m,temperature_2m,isFire
3142,7,7.0,2,4,5,-158.99865,61.37925,98,0.165691566456199,305.121842068969,4794,2713,860,2444,401,1436,1995,3962,229,158,253,173,0.0,472.640014648438,65982.9765625,22.2199993133545,5.92999982833862,14857,14150,2013,5,31,0,0,0,0.331206480662028,0.905267079671224,99966.9832356771,0.000305101275444,-0.0025891307741403,0.0,3.05846333503723e-06,-7.345364722995101e-24,422.009750366211,0.0049641927083333,283.372580846151,288.23784828186,0
815,8,8.0,4,1,1,-150.736216956522,65.2912804347826,398,0.134747444,142.5115701,7891,3672,242,2053,157,483,1398,2000,168,101,176,106,0.0,353.480010986328,70727.046875,25.7099990844727,6.94999980926514,14860,14137,2009,7,17,0,0,1,-0.717457969983419,-0.512818654378255,96848.6927083333,4.69386577606201e-05,-0.0032221190631389,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,278.215017954508,290.610294977824,1
3152,9,9.0,4,1,1,-159.758509375,63.952209375,368,0.229456815488375,122.002982920334,5335,3255,821,2699,427,1181,1970,2000,237,154,246,160,0.0,268.899993896484,73246.203125,19.9300003051758,10.8500003814697,15245,14371,2013,6,20,0,0,0,1.83500937620799,-1.1697629292806,98540.43359375,0.0003384947776794,-0.0037796683609485,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.038070678711,0.0,284.154541015625,291.375947316488,0
49,8,8.0,4,1,1,-150.608785714286,64.63375,219,0.250635495,22.31152803,2309,464,363,581,138,181,284,424,104,66,108,69,8.77000045776367,143.179992675781,73886.0234375,16.0699996948242,8.47000026702881,14912,14504,2002,7,2,0,0,1,1.88044667243958,3.15346844991048,98454.8531901042,0.000165581703186,-0.0028904266655445,0.0,0.0,-7.27919033709973e-24,100.023747762044,0.0,278.174633026123,287.491055806478,1
151,9,9.0,4,4,4,-158.4765,62.6322,135,0.147301511,269.7995747,7696,4234,345,2650,148,603,803,83,218,130,225,134,0.0,240.350006103516,56789.671875,16.2199993133545,7.07000017166138,14640,13800,2002,8,15,0,0,1,0.121064901351929,1.31494903564453,101268.795898438,0.0005064457654953,-0.0013259146362543,0.0,3.7252902984619103e-09,-7.27919033709973e-24,100.037419637044,0.0,278.473407109578,285.432153701782,1
1560,9,9.0,4,1,1,-155.3222,60.5784,272,0.238363618,256.4989485,7124,3590,372,2215,215,716,1997,1841,170,106,180,111,0.0,320.450012207031,63564.6484375,23.0400009155273,12.5200004577637,15124,14130,2016,7,18,0,0,1,-1.53215916951497,1.3430004119873,98443.94140625,0.0010803937911987,-0.0029361611232161,0.0,0.0,-7.345364722995101e-24,100.021794637044,0.0,284.527474721273,290.704208374023,1
1312,1,1.0,7,1,1,-154.135022891566,63.2064204819277,149,0.12413925,76.43679926,8309,4259,216,2340,156,448,2000,2000,162,98,172,105,0.0,322.619995117188,71640.8203125,26.2399997711182,11.6899995803833,14943,14407,2015,6,22,0,0,1,0.198028564453125,1.21371841430664,99078.5170898438,0.0003156960010528,-0.0037120720371604,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.044906616211,0.0,286.750089645386,293.674534479777,1
2472,9,9.0,4,4,4,-146.985669191919,67.4238515151515,764,0.376923288479251,141.438632889923,7286,3893,390,2484,184,730,2000,1992,197,119,198,120,0.0,237.100006103516,62028.46875,21.4200000762939,10.0900001525879,14703,14225,2004,8,11,0,0,1,-0.628842751185099,0.620690027872721,95160.6188151042,0.0001838356256484,-0.0019133444875478,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,284.266616185506,288.530457814534,0
1133,9,9.0,4,4,4,-154.9626,60.9855666666667,499,0.646651712,262.0076274,7935,5129,369,3205,213,745,297,907,209,124,216,130,0.0,378.769989013672,61217.890625,25.6800003051758,11.4799995422363,14989,14245,2013,7,29,0,0,1,-0.944178422292074,0.763483047485352,96686.7239583333,0.0011740326881408,-0.0022139567881822,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,288.411765416463,290.069814682007,1
2572,8,8.0,4,1,1,-155.347666666667,62.2718666666667,250,0.0428547385152224,164.132434166851,7688,4421,356,2724,196,641,2000,1992,196,118,224,136,0.0,354.730010986328,69457.140625,26.5100002288818,11.7600002288818,14981,14276,2005,6,29,0,0,1,-1.71164321899414,-0.209038416544596,97354.5773111979,0.0015648454427719,-0.0037580262869596,0.0,0.0,-7.345364722995101e-24,100.000961303711,0.0,281.298685073853,293.794272740682,0
2924,5,5.0,4,4,4,-145.97922,64.04648,402,0.400005571597723,334.382444370244,8315,4838,246,2674,214,576,2000,1980,202,125,221,137,0.0,351.220001220703,69281.28125,26.9200000762939,9.76000022888184,14954,14108,2010,5,29,1,0,0,0.701292872428894,0.0837421417236328,95766.0538736979,0.0002334415912628,-0.0027953907847404,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,277.473894119263,289.606692632039,0
303,8,8.0,4,1,1,-142.634126984127,63.4873993650793,731,0.132808917,338.3122668,6964,3429,387,2163,205,823,238,1952,148,92,152,94,0.0,361.190002441406,72211.8515625,30.7299995422363,12.1300001144409,14982,14467,2004,6,22,0,0,1,-0.865020195643107,1.69588724772135,92942.9052734375,0.0002532452344894,-0.0033935103565454,0.0,3.7252902984619103e-09,-7.27919033709973e-24,100.033187866211,0.0,284.631977717082,294.307896296183,1
660,7,7.0,2,1,5,-157.7611,62.9816,51,0.10818349,302.2388526,6661,3404,460,2296,210,1096,701,199,180,110,199,117,0.0,354.470001220703,69861.0625,25.3899993896484,11.6199998855591,14773,14391,2007,7,5,0,0,1,2.38176675637563,-0.153023401896159,99659.2172851562,0.0003253668546676,-0.0018887724727392,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.055648803711,0.0,286.233669916789,290.836309432983,1
1500,8,8.0,4,4,4,-148.8414,63.939575,741,0.272343413,34.03578484,3531,1268,597,1249,264,1259,874,2000,132,92,139,97,0.0,346.429992675781,63213.23046875,15.6199998855591,4.57999992370605,14515,13664,2016,5,11,0,0,0,4.36838026841481,-0.888187408447266,93630.9140625,0.0010001212358474,-0.0027308603748679,0.0,0.0006661340594291,0.0020751953125,345.203109741211,2.37736002604167,273.201517105103,281.238271713257,1
1316,8,8.0,4,1,1,-146.19499,66.70787,132,0.156772251,6.151312872,6741,3086,369,1896,232,702,2000,4000,145,91,155,98,0.0,266.040008544922,86400.0,30.5699996948242,17.5799999237061,15292,14763,2015,6,22,0,0,1,0.955963134765625,1.78053156534831,99566.0587565104,1.11758708953857e-05,-0.0024901321157813,0.0,0.0,-7.345364722995101e-24,100.018864949544,0.0,282.560555140177,297.596083958944,1
3532,10,10.0,1,6,6,-153.79505,66.10525,614,0.23856722407844,135.019820569301,6969,5094,603,3377,451,1016,499,2000,270,170,273,174,0.0,263.299987792969,66119.3515625,15.9799995422363,7.78999996185303,14862,13978,2015,7,31,0,0,1,0.785982131958008,1.75475819905599,95574.0071614583,0.0002626180648803,-0.0020036976784467,0.0,0.0,-7.345364722995101e-24,100.008773803711,0.0,277.698912302653,286.227550506592,0
3942,9,9.0,4,4,4,-163.9756,54.8993,113,0.313403824626487,299.28276518554,1313,1064,2943,3833,3614,514,485,1842,316,324,311,322,3.35999989509583,44.7700004577637,26051.8203125,5.61999988555908,0.889999985694885,12832,13327,2020,1,8,0,0,3,1.34443283081055,-1.71055348714193,97846.6678059896,0.0022242665290832,0.0001016529276967,0.0018310546875,7.34850764274597e-05,0.445149739583333,173.804021199544,100.0,272.263674418132,272.77606010437,0
647,9,9.0,4,1,1,-146.938833333333,64.1357333333333,458,0.447008145,299.675079,6643,3069,393,1949,218,813,2786,2000,163,103,175,110,0.0,354.010009765625,73671.9609375,23.7800006866455,8.92000007629395,15222,14232,2007,6,21,0,0,1,0.0118319193522135,0.630173365275065,92549.8357747396,0.0002893209457397,-0.0037993174046278,0.0,0.0,-7.345364722995101e-24,100.002588907878,0.0,278.892380396525,289.679391225179,1
2729,8,8.0,4,1,1,-155.038733333333,64.8397,64,0.0901331563520211,68.3625038227059,8241,3628,194,2013,86,378,2000,2000,190,111,210,122,0.0,302.75,73099.859375,27.3999996185303,14.7799997329712,14854,14761,2007,7,7,1,0,1,0.835772593816121,1.18340301513672,100362.326334635,0.000309407711029,-0.0027481829747557,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.030258178711,0.0,281.774276733398,295.273705164591,0
2213,7,7.0,2,1,5,-159.378515384615,62.3648153846154,127,0.0524480453072437,270.0,6987,3888,471,2656,191,742,2000,3085,222,145,237,154,0.0,285.220001220703,57683.01953125,16.3600006103516,5.73000001907349,14799,13818,2002,8,12,0,0,1,-1.62543869018555,-0.317698796590169,98827.6668294271,0.0004683583974838,-0.0014444142580032,0.0,0.0,-7.27919033709973e-24,100.005844116211,0.0,277.611721038818,286.349091211955,0
788,8,8.0,4,1,1,-141.5189,63.2792,810,0.091497469,198.3927964,6494,2755,376,1769,185,588,1868,271,120,80,127,84,0.0,410.720001220703,69146.1171875,25.0599994659424,3.59999990463257,15241,14102,2009,6,2,0,0,0,0.558057467142741,0.738059957822164,92770.3435872396,0.000131070613861,-0.0027501806616783,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,276.094364802043,288.615722020467,1
834,8,8.0,4,1,1,-150.573,64.13,191,0.250635495,22.31152803,4748,1378,381,1070,115,789,88,1980,146,100,146,102,0.0,348.589996337891,62891.9296875,23.3500003814697,3.51999998092651,14804,14243,2009,8,2,1,0,1,0.469801664352417,-0.177414576212565,99307.8523763021,0.0002317577600479,-0.0018395110964775,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,277.535066604614,287.223103841146,1
3146,8,8.0,4,1,1,-155.489097328244,61.8959977099237,183,0.163183163084266,275.163165991353,7151,3224,325,1957,167,565,1997,2000,150,95,156,98,0.0,390.130004882812,69036.28125,29.0200004577637,8.94999980926514,15158,14318,2013,6,15,1,0,0,1.33793592453003,0.274988810221354,99888.3743489583,0.0008278638124465,-0.0026579741388559,0.0,0.0,-7.345364722995101e-24,100.001286824544,0.0,283.418172836304,290.832668304443,0
3827,7,7.0,2,4,5,-146.528042222222,67.16576,728,0.376923288479251,141.438632889923,8101,5462,368,3509,179,1101,1147,1974,257,148,269,154,0.0,289.230010986328,86400.0,27.6100006103516,12.5100002288818,15232,14493,2019,6,29,1,0,1,-0.566478530565898,0.873020172119141,95623.9887695312,5.44041395187378e-05,-0.0026188259944319,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,283.647022247314,293.806517918905,0
3479,1,1.0,7,1,1,-152.54635,64.90215,239,0.110633504080775,234.231453075904,7234,3035,285,1776,161,606,96,814,125,73,128,75,0.0,328.029998779297,71700.078125,24.2099990844727,8.4399995803833,14652,14326,2015,7,12,1,0,1,-0.714428186416626,-1.44356218973796,96977.0319010417,0.0001757442951202,-0.0021626204252243,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,278.27371152242,291.377148946126,0
3673,8,8.0,4,1,1,-156.8301,63.301,284,0.194013137990266,269.543487312021,7350,3437,310,2030,184,789,1950,2000,200,120,205,123,0.0,362.760009765625,69850.421875,24.4099998474121,9.80000019073486,14737,14142,2017,6,5,0,0,0,-1.01668079694112,-0.349213202794393,97047.2182617188,0.000257521867752,-0.0024582520127296,0.0,0.0,-7.345364722995101e-24,100.002263387044,0.0,280.880751291911,288.872400283813,0
3836,5,5.0,7,1,1,-153.3018875,65.1799,161,0.0991938036802947,257.703034493333,9040,6172,181,3592,115,341,2000,1964,220,129,235,137,0.0,335.399993896484,73645.4609375,31.8099994659424,14.1599998474121,15117,14680,2019,7,8,0,0,1,-1.25717981656392,-0.540597915649414,99084.1227213542,0.0006398856639862,-0.0042131664231419,0.0,0.0,-7.345364722995101e-24,100.003239949544,0.0,285.984354019165,297.840314229329,0
858,9,9.0,4,1,1,-145.570566666667,65.3478666666667,701,0.576566741,72.06930934,5814,2663,500,1889,247,845,293,1905,145,96,159,104,0.0,358.660003662109,71416.1875,23.6399993896484,6.65999984741211,14998,14595,2010,5,28,0,0,0,0.275406877199809,-0.435831705729167,93610.7097981771,8.76337289810181e-05,-0.0030259527266025,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,277.75165494283,289.211132685343,1
3585,9,9.0,4,4,4,-153.0779,66.8091,572,0.23856722407844,135.019820569301,6655,3522,488,2430,210,677,2000,2000,172,107,183,114,2.85999989509583,165.360000610352,86400.0,16.2800006866455,8.59000015258789,14578,14558,2016,6,27,0,0,1,0.688817024230957,1.9230702718099,95499.8979492188,0.0012716650962829,-0.0038619702681899,0.0,0.0,-7.345364722995101e-24,100.053370157878,0.0,281.706299463908,288.151692708333,0
3433,9,9.0,4,1,1,-151.431666666667,63.8985,180,0.438976246921588,280.722037165284,5247,1858,452,1450,98,1179,1685,1900,155,96,167,104,0.0,337.790008544922,73004.3984375,26.4200000762939,9.4399995803833,14879,14376,2015,6,25,0,0,1,1.46545958518982,1.02928098042806,98005.2516276042,0.0003957599401474,-0.0033614905551075,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.041976928711,0.0,285.575890223185,293.550276438395,0
2064,15,15.0,9,7,10,-161.8857,55.4202,2186,0.025017379,270.0,-854,-225,705,594,1036,347,930,317,41,38,42,39,44.7999992370605,278.390014648438,54973.609375,-2.63000011444092,-6.42000007629395,14023,13637,2022,8,8,0,0,1,1.36073366800944,1.88931465148926,96200.416015625,0.0055337995290756,-0.0012614745646715,0.0,0.0054578520357608,13.4482421875,180.687484741211,40.34375,279.581302007039,282.221236546834,1
2533,7,7.0,2,1,5,-150.424770671378,67.4395272084806,951,0.0715041829806322,209.314129254356,7118,4228,484,2875,219,892,2000,2000,214,136,229,145,0.0,303.190002441406,86400.0,24.5400009155273,8.73999977111816,14948,14212,2005,6,15,0,0,0,-0.216137011845907,-0.618072509765625,92393.5646158854,0.0009364485740661,-0.0035416912287473,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,282.048119227091,289.57345199585,0
480,7,7.0,2,1,5,-156.767566666667,66.4074,209,0.18748437,169.2750218,7261,4094,420,2647,209,874,1044,565,225,138,231,143,0.0,306.640014648438,82764.25,26.8899993896484,10.1499996185303,15299,14528,2005,6,17,0,0,0,-0.402968684832255,0.979693094889323,97901.1266276042,0.0011322051286697,-0.0047487001866102,0.0,0.0,-7.345364722995101e-24,100.040349324544,0.0,281.091065088908,290.680850982666,1
530,8,8.0,4,1,1,-152.80542,65.2734909090909,414,0.017139103,338.7470069,7907,3898,260,2225,158,584,1938,2000,201,122,219,134,0.0,326.100006103516,67530.796875,25.25,7.71999979019165,14881,14234,2005,7,25,0,0,1,-0.763219833374023,-1.18969217936198,97353.2195638021,0.0002919882535934,-0.0034419260919094,0.0,0.0,-7.345364722995101e-24,100.016586303711,0.0,281.467285792033,290.223512013753,1
1181,7,7.0,2,4,5,-146.1568,63.8633,622,0.545914735,285.2958856,4483,1086,315,827,125,1078,832,278,147,100,161,109,0.0,370.059997558594,62777.6484375,17.9200000762939,-2.35999989509583,14994,13213,2014,5,11,1,0,0,0.331764698028564,0.185396194458008,95444.4731445312,0.0009187906980514,-0.0016621351242065,0.0,0.0012846663594245,0.007568359375,388.001286824544,7.62980143229167,270.590216954549,280.191263198853,1
159,8,8.0,4,1,1,-158.5928,63.8993,208,0.02423099,220.0448495,7432,2692,232,1575,66,349,585,2000,143,89,144,90,0.0,294.950012207031,54085.30859375,17.8999996185303,2.83999991416931,14668,13974,2002,8,24,1,0,1,-0.879028717676798,-0.345990498860677,99630.04296875,0.0004982203245162,-0.0010450687259435,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,274.847178777059,284.290407816569,1
699,7,7.0,2,4,5,-150.815378125,69.2763046875,190,0.22690227,349.1611094,5242,2937,791,2534,326,1201,1995,3414,274,180,260,172,0.0,211.929992675781,54888.33984375,13.4899997711182,3.69000005722046,14818,13986,2007,8,29,0,0,1,-1.51247151692708,-1.2720464070638,99378.8982747396,0.0001617670059204,-0.0006484417244791,0.0,0.0,-7.345364722995101e-24,100.036443074544,0.0,277.25674756368,285.027393976847,1
241,8,8.0,4,1,1,-148.14195,66.57175,149,0.266868065,102.6588706,6843,3143,367,1958,201,514,715,1680,145,93,154,99,1.67999994754791,218.399993896484,74553.8203125,15.0299997329712,6.07000017166138,14759,14411,2003,7,15,0,0,1,1.35528473059336,3.82257525126139,97408.3562825521,5.07384538650513e-05,-0.002019815146923,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,275.661361694336,286.731155395508,1
3702,1,1.0,7,1,1,-146.1171,66.9702,157,0.156772251401862,6.15131287150161,7811,3998,300,2441,114,439,1980,72,152,94,153,95,0.0,280.579986572266,62501.28125,25.5900001525879,11.1999998092651,14830,14407,2017,8,10,0,0,1,0.177650491396586,1.3849188486735,98873.7591145833,3.42726707458496e-06,-0.001210450194776,0.0,0.0,-7.345364722995101e-24,100.034489949544,0.0,282.963357925415,293.502660751343,0
2950,9,9.0,4,1,1,-141.1558,65.76755,587,0.313403824626487,299.28276518554,5758,3145,622,2311,349,853,4000,2000,185,119,185,118,0.0,319.410003662109,76724.9609375,21.7600002288818,6.44000005722046,14949,14011,2010,6,9,0,0,0,0.834775487581889,-0.67669677734375,94453.6271158854,0.0001033693552017,-0.0024692928418517,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,276.798807144165,287.273248036702,0
11,8,8.0,4,1,1,-149.0012,65.16,111,0.172770199,229.6704915,7654,2920,210,1581,147,484,1816,1899,148,94,160,101,0.0,266.339996337891,70690.21875,16.5799999237061,5.42000007629395,14397,14614,2002,5,27,0,1,0,-3.52214884757996,-2.02730751037598,97855.6077473958,8.18073749542236e-06,-0.0018101809546351,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,270.092977523804,285.431849161784,1
1465,8,8.0,4,1,1,-155.114333333333,64.6855277777778,102,0.090133156,68.36250382,7431,3147,266,1805,157,564,2543,2106,153,93,156,95,0.0,360.489990234375,62652.73828125,27.2199993133545,7.30000019073486,15035,14306,2015,8,4,0,0,1,-0.503221829732259,0.820679068565369,100140.888834635,0.0002517104148864,-0.0021213386207819,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.041976928711,0.0,284.205689112345,291.236799240112,1
629,8,8.0,4,1,1,-144.2025,66.44485,154,0.109927124,233.6329598,4877,1491,377,1095,176,841,2000,2149,137,87,143,90,0.0,344.970001220703,68040.3515625,27.9500007629395,7.55000019073486,14924,14166,2006,7,28,0,0,1,0.899595141410828,0.933433532714844,99902.6990559896,2.41398811340332e-06,-0.0021567475050687,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,280.185168584188,292.765874862671,1
3466,8,8.0,4,1,1,-155.48165,64.783,58,0.0901331563520211,68.3625038227059,6923,5101,445,2448,707,539,1893,2168,193,122,197,129,0.490000009536743,329.209991455078,73234.1328125,29.4799995422363,13.75,14485,14151,2015,7,6,0,0,1,-0.247396151224772,-1.81997489929199,99427.6451822917,0.0002823919057846,-0.0029250103980302,0.0,0.0,-7.345364722995101e-24,100.011703491211,0.0,284.112284978231,293.928668340047,0
604,7,7.0,2,4,5,-141.87415,68.0864,464,0.046729573,102.093472,4699,2224,696,1930,298,1156,2000,1979,143,97,146,100,0.0,288.049987792969,86400.0,20.0100002288818,8.1899995803833,14975,14253,2006,6,15,0,0,0,-0.716135740280151,-1.89530499776204,95176.1997070312,8.15838575363159e-05,-0.0032925847917795,0.0,0.0,-7.345364722995101e-24,100.051742553711,0.0,282.572444915771,288.533082962036,1
3065,8,8.0,4,1,1,-148.275143181818,65.2853022727273,168,0.0864002321106393,253.008763436264,7084,2546,264,1547,71,120,2000,1991,152,95,160,100,0.0,373.989990234375,72040.609375,24.8199996948242,7.67999982833862,14937,14266,2011,5,30,0,1,0,0.44909660021464,1.36935170491536,97497.5120442708,3.57925891876221e-05,-0.0031174505129456,0.0,6.33299350738525e-08,-7.345364722995101e-24,189.181299845378,0.0,280.123336791992,290.901655832926,0
3179,7,7.0,2,4,5,-143.53446,68.00142,522,0.371941895810699,91.1906966212272,7432,3460,300,2037,172,585,1980,2168,204,123,214,129,0.0,237.039993286133,86400.0,23.1499996185303,13.4099998474121,15096,14448,2013,6,28,0,0,1,1.34663661321004,1.76592508951823,93575.6437174479,9.20593738555908e-05,-0.003635523840785,0.0,0.0,-7.345364722995101e-24,100.018539428711,0.0,283.993160883586,292.870076497396,0
782,8,8.0,4,1,1,-141.5248,63.2874,849,0.091497469,198.3927964,5910,2363,412,1603,197,674,1450,53,110,73,111,74,0.0,458.140014648438,69146.1171875,24.6800003051758,3.50999999046326,15079,13903,2009,6,2,0,0,0,0.558057467142741,0.738059957822164,92770.3435872396,0.000131070613861,-0.0027501806616783,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,276.094364802043,288.615722020467,1
1264,7,7.0,2,4,5,-164.406167647059,62.3043029411765,14,0.01343059,274.4007003,5436,3354,859,2906,374,1359,2000,1347,261,172,291,190,0.0,369.619995117188,69948.359375,22.0599994659424,10.5600004196167,15306,14157,2015,6,21,1,0,1,2.32887279987335,0.588452657063802,101483.324544271,0.0011961609125137,-0.0034895921126008,0.0,0.0,-7.345364722995101e-24,100.010401407878,0.0,285.532170613607,290.251441319784,1
1459,8,8.0,4,1,1,-158.214275,65.93785,283,0.149722632,76.16156982,7752,3950,279,2204,226,917,2000,2000,185,110,190,112,0.0,327.549987792969,66323.9375,20.8600006103516,6.5,14753,14099,2015,7,30,0,0,1,-0.442361831665039,1.35577519734701,99166.0244140625,0.0003216862678527,-0.0022695213556289,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,278.479384104411,287.633735656738,1
2449,9,9.0,4,1,1,-146.596235135135,65.3542493243243,848,0.326864022069917,275.155240951254,4741,1021,264,740,90,1053,1960,1963,134,84,139,86,0.0,307.070007324219,61702.51953125,23.75,10.0699996948242,15168,14068,2004,8,7,1,0,1,0.0444895426432292,-0.297402064005534,92911.0810546875,0.0004488229751586,-0.0028188060969114,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,282.917831420898,289.942216873169,0
1763,9,9.0,4,1,1,-147.059059701493,65.796052238806,599,0.469062058,270.4405773,7939,3599,224,1950,174,548,2000,2000,191,116,199,123,0.0,308.820007324219,75745.3515625,25.4300003051758,11.039999961853,14778,14422,2019,7,7,1,0,1,-1.21338113149007,-0.623258590698242,95564.1240234375,0.0003959536552429,-0.0034507187083363,0.0,0.0,-7.345364722995101e-24,100.021143595378,0.0,281.75684038798,294.339354197184,1
469,9,9.0,4,1,1,-154.12476,63.9352,151,0.12413925,76.43679926,6169,3401,571,2410,309,822,2000,2000,201,133,219,144,0.0,362.859985351562,72969.609375,29.9799995422363,11.1000003814697,15147,14322,2005,6,17,0,0,0,0.324061751365662,0.184527079264323,98703.3766276042,0.0010575056076049,-0.002991396933794,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.042302449544,0.0,286.706624984741,292.918806711833,1
2299,1,1.0,7,1,1,-146.054,67.3164,367,0.376923288479251,141.438632889923,7543,3856,329,2350,163,531,82,1995,155,96,163,102,0.0,216.660003662109,76987.9296875,12.9499998092651,4.94999980926514,14337,14180,2003,7,15,0,0,1,1.69455881913503,2.73313840230306,95047.1896158854,0.0001036822795867,-0.0022623967379331,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,274.685368855794,286.033482869466,0
3891,7,7.0,2,4,5,-144.9175,68.26745,953,0.0653674483027087,175.682804419579,7420,4365,408,2755,235,694,1805,1787,227,140,234,144,0.0,251.869995117188,73577.1171875,20.6000003814697,11.9300003051758,14946,14094,2019,7,25,0,0,1,-0.0116701126098633,-1.46098709106445,89367.7937825521,0.000419944524765,-0.0022433008998632,0.0,0.0,-7.345364722995101e-24,100.001937866211,0.0,284.687854131063,288.574815750122,0
724,7,7.0,2,4,5,-154.8096,67.1192,267,0.345271274,98.6690955,6579,3835,542,2627,305,1135,2000,3786,205,128,205,129,0.0,283.329986572266,86400.0,20.6100006103516,6.28999996185303,14903,14280,2008,6,28,1,0,1,-0.613508025805155,1.28085517883301,94032.9291992188,0.0024173855781555,-0.0041639413684606,0.0,0.0,-7.345364722995101e-24,100.025375366211,0.0,281.172029495239,287.287684122721,1
1997,8,8.0,4,1,1,-146.209066666667,64.9504333333333,252,0.447008145,299.675079,8913,4110,112,1949,193,462,1964,3542,170,103,190,114,0.0,331.739990234375,75508.2421875,27.3199996948242,9.72000026702881,15057,14224,2022,6,27,0,0,1,0.518492937088013,0.850229899088542,96652.6668294271,0.0009108185768127,-0.0038168355822563,0.0,0.0,-7.345364722995101e-24,100.038396199544,0.0,281.095694859823,293.68537902832,1
4040,8,8.0,4,1,1,-157.890095426829,61.8559829268293,177,0.025707796251366,241.899415889426,7608,3800,310,2282,156,543,2000,3840,167,105,180,114,0.0,360.079986572266,67786.796875,24.3999996185303,10.3500003814697,15173,14095,2022,6,6,0,0,0,-1.00286038716634,-1.10037740071615,97739.1272786458,0.0022879093885421,-0.0037897862493991,0.0,0.0,-7.345364722995101e-24,100.033838907878,0.0,282.056259791056,290.443847020467,0
4060,8,8.0,4,1,1,-145.03294375,64.5649333333333,726,0.400005571597723,334.382444370244,7440,4722,475,3236,196,1087,1993,672,225,128,237,136,0.0,305.269989013672,74603.1796875,19.1399993896484,6.21999979019165,14772,14109,2022,6,18,1,0,0,0.335649013519287,0.651496887207031,91494.4002278646,0.0023731291294097,-0.002860190346837,0.0,0.0,-7.345364722995101e-24,100.035140991211,0.0,280.655879338582,286.890287399292,0
2400,9,9.0,4,1,1,-142.2920625,64.56728125,1124,0.0496919398681393,31.1882429143812,7288,4067,401,2557,228,785,2000,198,158,102,172,110,0.0,310.209991455078,70360.6484375,25.1100006103516,11.5200004577637,14502,14244,2004,7,13,0,0,1,0.284203410148621,1.30585734049479,92384.3771158854,0.0004909187555313,-0.0029457891359925,0.0,0.0,-7.27919033709973e-24,100.023747762044,0.0,282.821562449137,292.849327723185,0
1062,8,8.0,4,1,1,-147.3956,64.5917,165,0.267640389,346.948073,5413,1808,377,1267,163,731,1322,1991,146,97,136,92,0.0,205.389999389648,44221.3203125,13.2600002288818,-0.829999983310699,14147,13464,2012,9,17,0,0,1,1.42207145690918,-0.823486328125,97410.7628580729,2.40504741668701e-05,-0.0007569398730993,0.0,0.0,-7.345364722995101e-24,100.006169637044,0.0,275.948554992676,283.21755472819,1
3025,9,9.0,4,1,1,-146.546395555556,66.6030888888889,128,0.156772251401862,6.15131287150161,5666,2330,434,1569,266,937,3582,335,181,118,183,119,0.0,328.0,60245.55859375,25.0499992370605,2.99000000953674,14522,14138,2010,8,14,1,0,1,0.575262427330017,0.114502588907878,101000.385579427,1.60932540893555e-06,-0.0007206201553344,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,278.447238922119,290.305266698201,0
