,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,avgLongitude,avgLatitude,Elevation,Slope,Aspect,NDVI,EVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_day_cov,Clear_night_cov,Albedo_BSA_nir,Albedo_BSA_shortwave,Albedo_WSA_nir,Albedo_WSA_shortwave,prcp,srad,dayl,tmax,tmin,LST_Day_1km,LST_Night_1km,Y,M,D,W,H,S,v_component_of_wind_10m,u_component_of_wind_10m,surface_pressure,runoff_sum,total_evaporation_sum,snowfall_sum,snowmelt_sum,snow_depth,snow_density,snow_cover,dewpoint_temperature_2m,temperature_2m,totalArea_km2
1846,9,9,4,4,4,-158.5064,57.10835,36,0.080899374,187.9346399,8494,5865,309,3796,105,638,2984,648,294,172,310,181,0.0,350.779998779297,53614.8203125,22.4200000762939,12.2200002670288,14764,14211,2019,8,16,0,0,1,-2.55618667602539,2.85509554545085,103315.044759115,0.0005256831645965,-0.0019144956022501,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,283.99489847819,286.598956425985,1.42555563842922
1502,7,7,2,4,5,-163.6075,61.0415,3,0.024602644,260.9626401,5551,3275,769,2688,354,1133,3438,1972,236,158,249,165,0.0,393.660003662109,64660.4296875,18.1800003051758,5.8899998664856,14757,13880,2016,5,26,0,0,0,3.32280747095744,0.656758785247803,102385.694986979,0.0014260113239288,-0.0011987313628196,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,277.573202768962,280.686627705892,0.25
1106,8,8,4,1,1,-151.63415625,64.084775,225,0.018956009,153.7696333,7146,3658,388,2331,184,583,2429,1965,181,110,193,118,0.0,306.059997558594,73437.859375,29.8999996185303,14.9700002670288,15064,14652,2013,6,18,0,0,0,-2.71421178181966,-2.99022674560547,98190.9713541667,0.00019371509552,-0.0039626387879252,0.0,0.0,-7.345364722995101e-24,100.003239949544,0.0,277.667417526245,295.682768503825,8.42717158533651
1000,8,8,4,1,1,-148.7627,63.8541,705,0.272343413,34.03578484,4947,1919,482,1426,270,819,1736,901,148,106,161,116,0.0,479.609985351562,66394.65625,15.4899997711182,1.08000004291534,14577,13979,2011,5,21,1,0,0,1.8674350976944,-0.668808619181315,92509.3225911458,0.0002094060182571,-0.0025581698864698,2.98023223876953e-08,0.0014312714338302,0.0057779947916666,332.492823282878,6.09822591145833,271.758801778158,280.869671503703,0.25
1247,8,8,4,1,1,-154.135446315789,65.9746421052632,293,0.145323734,240.7051535,7334,4792,449,2920,363,1004,2000,1098,221,137,229,141,0.0,323.290008544922,78791.921875,17.4799995422363,4.09999990463257,15070,13492,2015,6,13,1,0,0,1.21150600910187,1.07962163289388,99507.9674479167,0.0002358257770538,-0.0024932455271482,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,276.305233637492,283.035704930623,207.437091373839
1693,9,9,4,1,1,-142.3356,62.8476,562,0.240619272,40.13826206,5989,1028,146,582,115,498,1991,2000,183,115,194,120,0.0,382.839996337891,65231.21875,29.8400001525879,8.89000034332275,15240,14244,2018,7,22,1,0,1,0.223006963729858,-0.335459391276042,94295.5673828125,0.0009940117597579,-0.0029999408870935,0.0,0.0,-7.345364722995101e-24,100.028956095378,0.0,283.85254351298,292.926476160685,0.25
1919,8,8,4,1,1,-145.75765,64.9904,504,0.400005572,334.3824444,6296,2440,340,1496,226,847,204,1991,138,84,141,85,0.0,349.010009765625,74070.6484375,24.9799995422363,6.21000003814697,14772,14227,2021,7,5,0,1,1,0.216527899106344,-0.393766244252523,94771.7862955729,0.0005216896533966,-0.0031849648803472,0.0,0.0,-7.345364722995101e-24,100.020492553711,0.0,279.727341334025,289.387191136678,0.838186862594417
741,8,8,4,1,1,-144.0041,67.2793,238,0.281088874,160.1169337,2488,814,587,976,342,1444,2000,803,160,107,156,105,0.0,263.920013427734,53221.05078125,15.1999998092651,-1.62000000476837,14522,13604,2008,8,29,0,0,1,-1.1082706451416,-1.60952631632487,98227.3955078125,6.55651092529297e-06,-0.0006815381348133,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,272.950896581014,280.276805877686,0.25
1022,7,7,2,1,5,-150.1363,63.88195,457,0.777290915,273.9910772,4842,3704,908,2613,874,702,866,2000,201,122,205,127,4.15000009536743,186.139999389648,68535.7109375,15.5299997329712,7.09999990463257,14308,13932,2011,7,16,1,0,1,-0.0979792277018229,1.27293801307678,94861.8746744792,0.0005743950605392,-0.0022044507786631,0.0,0.0,-7.345364722995101e-24,100.031560262044,0.0,280.232856114705,284.114245732625,0.641964981627278
1833,9,9,4,1,1,-145.8255,65.8008,863,0.576566741,72.06930934,6488,2479,331,1554,161,789,3802,2000,151,97,158,102,0.0,348.149993896484,74818.3828125,12.7399997711182,3.22000002861023,14504,13984,2019,6,3,0,0,0,-1.74128584067027,-1.63771756490072,94839.203125,0.0002912133932113,-0.0029200334101915,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,274.964796066284,283.756995519002,0.25
834,8,8,4,1,1,-150.573,64.13,191,0.250635495,22.31152803,4748,1378,381,1070,115,789,2000,2000,157,100,156,101,0.0,314.399993896484,65528.1484375,25.2999992370605,9.0,15022,14268,2009,7,26,1,0,1,0.959581931432088,-1.41002349058787,98181.1944986979,0.0002364069223403,-0.0019206125289201,0.0,0.0,-7.345364722995101e-24,100.028305053711,0.0,278.228579203288,291.083641688029,0.25
746,7,7,2,1,5,-146.4945,63.9592,555,0.545914735,285.2958856,4769,2450,733,2070,377,1314,927,3332,189,133,191,135,0.0,396.959991455078,57079.0,15.9200000762939,-1.19000005722046,14373,13496,2009,4,26,1,0,0,2.30561741193136,-0.239891052246094,93405.3295898438,0.0003786832094192,-0.0006231032311916,1.13174319267273e-05,0.0051284879446029,0.619222005208333,296.586247762044,99.98828125,269.461284637451,276.18558438619,0.25
532,9,9,4,4,4,-159.5667,63.94874,360,0.229456815,122.0029829,8161,5062,291,2875,248,794,2000,216,264,159,265,160,0.0,262.25,68077.6015625,14.0,6.8899998664856,14521,13133,2005,7,18,0,0,1,-0.156654993693034,2.67627588907878,97850.4596354167,0.0013474822044372,-0.0019493512809276,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.041976928711,0.0,281.821464538574,284.155914942424,2.60600072982834
1055,8,8,4,1,1,-147.3166,64.5861,166,0.267640389,346.948073,6640,4191,615,3046,298,1057,1998,2000,203,126,208,128,0.0,309.269989013672,57720.7109375,25.7199993133545,9.48999977111816,14638,14177,2012,8,15,0,0,1,1.05928778648376,0.250178654988607,99067.5804036458,3.26633453369141e-05,-0.0018115006387233,0.0,0.0,-7.345364722995101e-24,100.007471720378,0.0,282.120922724406,292.316100438436,0.25
1381,8,8,4,1,1,-157.8222,63.6582,114,0.090002052,323.8272939,3111,1112,487,927,528,1201,2000,2000,163,100,170,103,0.0,333.209991455078,72603.640625,27.4099998474121,13.0900001525879,14878,14479,2015,6,22,0,0,1,-0.515065511067708,1.15601984659831,100704.80875651,0.0006482899188995,-0.0028411420062184,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.041976928711,0.0,285.894783655802,293.469049453735,18.7038780584138
1810,7,7,2,4,5,-142.2361375,67.8962625,371,0.120182732,156.5639508,6467,2742,396,1846,134,1044,2000,2000,204,124,218,131,0.0,255.830001831055,80478.4765625,22.9899997711182,11.960000038147,14681,14236,2019,7,14,1,0,1,1.54663379987081,1.44290943940481,95443.7361653646,0.0002437829971313,-0.0028682835400104,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.041976928711,0.0,285.88049697876,291.485443115234,0.7615367049425
99,7,7,2,1,5,-159.084286206897,65.6462586206897,279,0.180487329,36.79382025,6856,1620,171,917,58,670,2000,2000,264,160,279,168,9.68000030517578,189.059997558594,68075.0,15.8900003433228,7.36999988555908,14990,14391,2002,7,25,0,0,1,0.423908909161886,2.09214401245117,97069.5651041667,0.0002217292785644,-0.0020346026867628,0.0,0.0,-7.27919033709973e-24,100.073552449544,0.0,283.559845606486,288.357822418213,89.1275342316146
1617,8,8,4,1,1,-154.010365217391,64.3637141304348,161,0.178508064,56.24385594,7940,3956,259,2256,159,509,2000,1133,187,112,196,117,0.0,329.279998779297,72066.6015625,25.2900009155273,12.1899995803833,14801,14504,2017,7,7,0,0,1,0.987019141515096,1.0071538289388,98711.2799479167,0.000263974070549,-0.0026101972907781,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.041976928711,0.0,282.410433451335,293.56671778361,143.516225224093
184,8,8,4,1,1,-142.9436,63.2415,527,0.132808917,338.3122668,5008,2274,572,1720,338,1377,2000,4000,149,99,160,104,0.0,332.570007324219,66828.796875,16.3099994659424,2.00999999046326,14621,13848,2003,5,25,1,0,0,-1.45452404022217,0.403861999511719,91776.6896158854,0.000233769416809,-0.0017227996140718,0.0,7.73370265960693e-05,0.0009765625,175.502263387044,0.636311848958333,273.069822947184,280.525592168172,0.25
1455,7,7,2,1,5,-158.6412,65.769,255,0.149722632,76.16156982,5217,1259,280,891,59,940,1979,3999,214,125,225,132,0.0,291.399993896484,69557.7109375,22.6399993896484,11.9799995422363,14664,14019,2015,7,22,0,0,1,-0.0069669882456461,-1.93080457051595,97164.4254557292,0.0003676563501358,-0.0027747554704546,0.0,0.0,-7.345364722995101e-24,100.036443074544,0.0,282.783799489339,289.07951037089,0.0111605716740542
544,7,7,2,4,5,-151.814193225806,65.5074529032258,303,0.251348661,86.94465935,6979,4601,573,3221,303,1017,1985,3999,252,153,262,159,0.0,351.450012207031,69147.65625,24.7000007629395,5.40999984741211,15006,13936,2005,7,22,0,0,1,-1.07393836975098,-2.13105964660645,97762.2234700521,0.0004995167255401,-0.0038559343665838,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,276.986375808716,287.580726623535,202.920142472896
581,8,8,4,1,1,-142.3145,67.171,268,0.120182732,156.5639508,1503,668,1020,1381,533,904,313,995,148,94,147,93,0.0,226.899993896484,56945.30859375,16.7399997711182,4.6100001335144,14817,13873,2005,8,22,0,0,1,0.883410970369975,0.773846626281738,96724.3828125,2.84910202026367e-05,-0.0009687021374702,0.0,0.0,-7.345364722995101e-24,100.024398803711,0.0,279.73729578654,285.705735524495,0.518053052394976
1114,8,8,4,1,1,-142.394055555556,63.3035444444444,706,0.132808917,338.3122668,7845,3756,259,2145,153,630,4000,2000,144,89,153,93,0.0,391.609985351562,71748.5703125,25.0900001525879,7.6399998664856,14966,14212,2013,6,20,0,0,0,0.937467058499654,-0.413455963134766,92585.93359375,0.0001479089260101,-0.0027397442609071,0.0,0.0,-7.345364722995101e-24,100.039698282878,0.0,280.365071614583,291.150035858154,13.7043329989492
1170,7,7,2,4,5,-146.399025,63.935225,539,0.545914735,285.2958856,4708,1453,381,1059,224,1128,1143,2000,211,147,219,152,0.0,256.420013427734,60549.05078125,10.5699996948242,0.689999997615814,14706,13409,2014,5,5,0,0,0,-1.03450357913971,-0.0225442250569661,93187.8663736979,0.0038626790046691,-8.66204500198364e-05,0.0002365075051784,0.0102441683411598,0.0981852213541667,442.162094116211,73.8302408854167,275.789036432902,277.876816431681,0.0535114126628287
494,8,8,4,1,1,-147.82285,66.53675,141,0.138743832,148.8747124,791,463,989,1159,1056,1899,2000,1928,137,90,147,96,0.0,231.419998168945,85090.1171875,20.8700008392334,10.3800001144409,14885,14299,2005,6,19,1,0,0,-1.56337420145671,-3.92885653177897,98885.326171875,1.08182430267334e-05,-0.0030389241874218,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,271.025677363078,290.064380645752,0.148121849812376
2022,9,9,4,1,1,-141.06469,66.23146,614,0.239600271,293.9147297,8445,6176,321,3810,215,904,2000,2000,222,132,220,132,0.0,282.920013427734,80636.0078125,25.7299995422363,13.5900001525879,15083,14338,2022,6,27,0,0,1,0.623636166254679,0.325653076171875,95233.8751627604,0.0005057305097579,-0.0042140297591686,0.0,0.0,-7.345364722995101e-24,100.007146199544,0.0,281.777091344198,293.011795043945,1.47420453167123
555,9,9,4,1,1,-157.669998192771,62.0384575301205,195,0.10818349,302.2388526,7660,3172,238,1797,125,488,2000,126,150,92,153,93,2.51999998092651,221.380004882812,62474.26171875,21.9599990844727,10.9799995422363,14767,14416,2005,7,28,0,0,1,-2.11309413115183,1.42510215441386,98450.4332682292,0.0008035153150558,-0.0034626852720975,0.0,0.0,-7.345364722995101e-24,100.050114949544,0.0,283.048015594482,290.289211908976,232.006201105033
552,9,9,4,1,1,-158.635275,62.6826072368421,124,0.147301511,269.7995747,7440,4141,391,2664,172,685,4000,3339,194,117,194,117,0.0,360.480010986328,63438.16015625,24.3199996948242,9.38000011444092,14903,14331,2005,7,27,0,0,1,-1.27854951222738,0.424947102864583,100352.068522135,0.0005842149257659,-0.0020657228305935,0.0,0.0,-7.345364722995101e-24,100.014633178711,0.0,279.543478647868,290.86314201355,184.589115219958
1754,1,1,7,1,1,-146.358946067416,64.7227460674157,554,0.447008145,299.675079,8015,3852,239,2170,143,493,2000,2000,129,81,134,86,0.0,348.779998779297,75190.6171875,27.6000003814697,10.8900003433228,14767,14480,2019,6,21,0,0,1,0.142715652783712,0.114199956258138,95730.2234700521,0.0003829002380371,-0.0041749440133571,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,283.833056131999,293.095952987671,39.7547928313655
450,8,8,4,1,1,-145.0773,65.9192,345,0.576566741,72.06930934,4375,1726,549,1403,311,667,2204,1985,201,147,188,137,3.57999992370605,141.990005493164,51242.6484375,14.5600004196167,2.44000005722046,14088,13861,2004,9,1,0,0,1,1.43480189641317,0.881643931070964,96841.9077148438,8.08537006378174e-05,-0.0005830377340316,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,277.887234369914,284.689810434977,0.25
289,8,8,4,1,1,-141.46491755102,65.2365628571428,631,0.313403825,299.2827652,7613,3656,289,2133,168,645,2720,2000,167,103,174,108,0.0,318.859985351562,75091.1484375,22.6900005340576,8.60000038146973,14893,14330,2004,6,8,0,0,0,-0.166757623354594,-1.57275863488515,94843.7272135417,0.0004427284002304,-0.0028123781085014,0.0,0.0,-7.27919033709973e-24,100.029281616211,0.0,279.696832021077,289.095373153687,211.048769067018
1664,8,8,7,1,1,-151.0703,64.7892,293,0.018956009,153.7696333,6877,3490,410,2216,232,775,70,4000,184,111,183,110,8.07999992370605,181.960006713867,70457.6796875,18.2199993133545,9.14999961853027,14329,14263,2018,7,15,1,0,1,0.431832154591878,0.887896855672201,98367.7189127604,0.0006232857704162,-0.0024641659110784,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,281.807092666626,287.667617162069,0.25
650,8,8,4,1,1,-147.059761538462,64.1724730769231,427,0.267640389,346.948073,6883,3830,479,2595,221,798,2000,4000,181,111,195,119,0.0,323.730010986328,73808.8125,21.6599998474121,8.68000030517578,15116,14087,2007,6,22,0,0,1,0.189994176228841,1.2666867574056,95976.6085611979,0.0002303421497344,-0.0028854943811893,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,281.206158955892,291.172003428141,38.0790841950493
281,7,7,2,1,5,-162.390275,67.73655,57,0.283461213,225.4395876,5095,2546,717,2207,251,1221,2000,1963,213,142,224,149,0.0,336.670013427734,80246.671875,13.1099996566772,3.15000009536743,14767,14153,2004,5,29,1,0,0,0.0826034545898438,-0.973362604777018,98593.8102213542,6.82026147842407e-05,-0.0012296559289097,0.0,0.0001431889832019,0.000732421875,154.844385782878,0.659912109375,278.576515197754,282.90219561259,0.248271201526279
247,9,9,4,1,1,-145.84465,67.1055,272,0.284411388,176.6073941,3051,540,271,509,151,825,2089,1971,142,94,145,97,0.0,324.739990234375,80963.28125,25.5699996948242,7.59000015258789,14944,14230,2003,7,8,0,0,1,-0.882057309150696,0.680095036824544,98829.9850260417,8.8810920715332e-06,-0.0026603434234857,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,278.31928062439,289.537645975749,1.0364195691361
990,8,8,4,1,1,-145.5943,64.0088,386,0.400005572,334.3824444,4116,2052,656,1574,577,1010,4000,2155,147,98,111,75,0.0,57.2599983215332,35840.69140625,-2.69000005722046,-8.3100004196167,13412,13196,2010,10,9,1,0,2,0.211086273193359,0.0151259104410807,94880.4552408854,0.0006096959114074,-6.07902184128761e-05,0.0,1.95689499378204e-05,0.0029296875,150.652002970378,2.65934244791667,267.630598068237,271.254760742188,0.25
1084,9,9,4,1,1,-141.560625490196,62.4219803921569,731,0.481182463,25.62659306,5895,3048,532,2060,363,859,619,1999,152,99,163,104,0.0,308.690002441406,69309.140625,17.3199996948242,5.05999994277954,14297,13708,2013,6,10,0,0,0,-0.463876088460286,1.02665901184082,92783.0841471354,0.0012484192848205,-0.0019496250897646,0.0,7.75977969169617e-06,-7.345364722995101e-24,215.343734741211,0.029296875,278.61562538147,285.618980407715,135.644845305807
932,8,8,4,1,1,-148.53315,66.2298375,100,0.266868065,102.6588706,7505,3447,295,2070,129,471,2000,1837,150,96,158,102,0.0,312.309997558594,78705.6015625,27.4200000762939,11.0100002288818,14888,14440,2010,7,3,1,0,1,-0.233640352884928,0.175100962320964,99159.0791015625,2.6211142539978e-05,-0.0027934415265917,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.041325887044,0.0,286.277615229289,292.161122639974,5.45309265424294
873,8,8,4,1,1,-148.97787,61.32092,299,1.249001498,261.9857696,7832,3955,285,2345,138,872,1099,2074,163,98,166,100,0.0,390.929992675781,63960.3984375,15.1400003433228,-0.0700000002980232,14500,13781,2010,5,23,1,0,0,0.189823150634766,-0.0848217010498047,87133.4814453125,0.0021146684885025,-5.55887818336487e-05,2.5331974029541e-07,0.0130637586116791,2.69718424479167,421.729151407878,95.43359375,271.856379826864,274.967985788981,2.27094894218612
1401,8,8,4,1,1,-153.03955,63.0604,604,0.281576737,79.8288452,3083,2294,1466,2773,1100,1458,582,1998,175,101,191,108,3.59999990463257,277.290008544922,70864.46875,21.6399993896484,6.01000022888184,14565,14196,2015,6,29,0,0,1,1.92919754981995,-0.566667238871256,96461.0315755208,0.0002876818180084,-0.0041418336331844,0.0,0.0,-7.345364722995101e-24,100.002914428711,0.0,278.271481831868,289.236359278361,0.0597258205452926
733,7,7,2,4,5,-159.75695,61.31015,91,0.123322949,350.4229858,7308,4673,491,3158,245,952,1975,1999,275,168,282,174,0.0,326.279998779297,67596.5703125,17.7299995422363,8.4399995803833,14818,14410,2008,7,2,0,0,1,1.68535486857096,-3.23316701253255,99071.4868164062,0.0017304122447967,-0.0026678070425987,0.0,0.0,-7.345364722995101e-24,100.017562866211,0.0,278.880221048991,285.038756052653,0.0034288197407801
251,8,8,4,1,1,-145.8212,67.1265,241,0.284411388,176.6073941,6798,2750,321,1684,163,651,1974,2000,168,112,177,118,0.0,324.200012207031,80963.28125,25.6900005340576,7.63000011444092,15098,14174,2003,7,8,0,0,1,-0.882057309150696,0.680095036824544,98829.9850260417,8.8810920715332e-06,-0.0026603434234857,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,278.31928062439,289.537645975749,0.25
453,8,8,4,1,1,-145.6975,64.1209,319,0.400005572,334.3824444,2838,1313,916,1642,442,1825,2938,1973,186,129,188,130,0.0,306.730010986328,56398.359375,11.6999998092651,-0.699999988079071,14532,13509,2005,4,24,1,0,0,-0.301242391268412,1.09069697062174,96974.3372395833,0.0009806454181671,-0.0001200381666421,0.0010933019220829,0.0083603635430336,0.267171223958333,337.559229532878,99.955078125,272.570068359375,277.122674942017,0.25
237,8,8,4,1,1,-147.5152,66.8617,186,0.138743832,148.8747124,6076,1963,289,1184,203,780,2000,2000,150,95,158,101,0.0,336.209991455078,79314.953125,27.5900001525879,7.71999979019165,14900,14384,2003,7,8,0,0,1,-0.601580421129862,1.02832094828288,98606.1516927083,0.0001123845577239,-0.002889746800065,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,279.615830103556,290.133918762207,0.25
1637,8,8,4,1,1,-158.4111,62.0729,247,0.147301511,269.7995747,6962,3050,330,1843,190,627,2000,2000,156,100,163,103,0.850000023841858,284.660003662109,66636.9375,11.2399997711182,3.98000001907349,14571,13719,2018,5,30,0,0,0,2.8747014204661,-1.58195877075195,98541.3470052083,0.0026217252016067,-0.0016070120036602,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,276.889896392822,280.414197921753,0.25
381,9,9,4,1,1,-145.485894581281,65.9377,300,0.576566741,72.06930934,7182,3422,347,2116,170,633,2000,1984,184,111,189,114,4.40999984741211,139.270004272461,65429.921875,20.1900005340576,12.3199996948242,14474,14274,2004,7,31,1,0,1,2.141095439593,3.33924357096354,96948.9697265625,0.0001085847616195,-0.0022895764559507,0.0,0.0,-7.345364722995101e-24,100.042302449544,0.0,281.918115615845,289.939556121826,191.968271651247
514,8,8,4,1,1,-153.7454875,63.8657375,464,0.281576737,79.8288452,6946,3332,358,1987,255,558,1838,3985,139,91,149,95,12.8400001525879,192.889999389648,71665.421875,17.8400001525879,8.76000022888184,14762,14249,2005,7,4,0,1,1,0.876856247584025,0.285400390625,94173.4060872396,0.0007047951221466,-0.0029921066015958,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,282.701988855998,287.287960688273,3.87663373474993
1720,8,8,4,1,1,-146.075631578947,63.9727105263158,423,0.545914735,285.2958856,4865,2314,649,1879,332,1601,1699,3985,168,121,174,125,0.0,285.480010986328,61756.0,13.6899995803833,2.74000000953674,14263,13833,2019,5,8,0,0,0,1.32942736148834,-0.609642028808594,94749.3689778646,0.0005083680152893,-0.0016700085252523,0.0,0.0002346709370613,0.0013834635416666,152.991846720378,1.50203450520833,276.077765782674,282.111804962158,23.4491241845972
588,7,7,2,4,5,-141.2944,67.5913,482,0.11018879,208.4614407,5348,2136,484,1597,197,1193,3465,1876,235,156,229,151,0.769999980926514,252.309997558594,56756.48046875,17.0300006866455,3.35999989509583,14557,13870,2005,8,23,0,0,1,1.27203249931335,0.0055867036183675,93192.1748046875,0.0001322478055953,-0.0011391704902052,0.0,4.4703483581543e-08,-7.345364722995101e-24,149.611312866211,0.0,278.056239446004,283.493625005086,0.25
1523,9,9,4,4,4,-155.61535,67.11385,182,0.352934915,251.7943478,6002,3478,637,2550,350,973,142,550,182,118,181,117,0.0,286.25,86400.0,22.75,7.36999988555908,14944,14094,2016,6,28,0,0,1,0.574686765670776,0.614774703979492,94790.8274739583,0.0022845864295959,-0.0034055188298225,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,279.753683725993,287.438207626343,0.0112764551543536
620,7,7,2,1,5,-162.0456,62.1661,15,0.12783908,275.667218,7075,4110,480,2803,207,782,4000,1975,208,131,214,134,2.66000008583069,235.309997558594,69165.2734375,14.2700004577637,6.0,14583,13986,2006,6,30,0,0,1,3.73949392636617,1.87656275431315,101272.90250651,0.0010706037282943,-0.0012998934835195,0.0,0.0,-7.345364722995101e-24,100.039372762044,0.0,280.120277404785,281.385247548421,0.25
1067,15,15,9,7,10,-161.8618,55.419,1384,0.025017379,270.0,102,103,3394,3464,2306,1027,2000,3783,512,662,525,685,0.0,60.9099998474121,55577.69140625,0.939999997615814,0.939999997615814,13345,13443,2013,5,7,0,0,0,0.462836305300395,-1.75418980916341,96198.8453776042,0.0022927820682525,-0.0002715457230806,8.83638858795166e-05,0.0052560605108737,14.0767822265625,377.298487345378,99.701171875,269.647015889486,271.472255706787,0.25
1798,9,9,4,1,1,-157.40351,65.294655,83,0.160497987,101.6690669,6070,2987,515,2106,251,833,2000,1999,181,121,193,130,0.0,309.369995117188,73278.296875,29.9400005340576,16.3799991607666,15716,14661,2019,7,10,0,0,1,-1.12013816833496,0.677973429361979,99884.2622070312,0.0009245574474334,-0.0028826389461755,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.025375366211,0.0,286.303958257039,300.482071558634,48.0566987894054
845,8,8,4,1,1,-147.94744,64.5029,162,0.267640389,346.948073,4191,1692,600,1466,303,1008,1990,2000,130,90,135,93,0.0,348.510009765625,63853.1015625,17.3600006103516,1.38999998569489,14650,13585,2010,5,12,0,0,0,0.617682139078776,-1.22608375549316,97937.1941731771,2.09212303161621e-05,-0.0008490011096,0.0,7.45058059692383e-08,-7.345364722995101e-24,153.296859741211,0.0,271.952391942342,283.026328404744,0.618707980472891
1078,7,7,2,4,5,-158.9672,61.234,238,0.165691566,305.1218421,4921,2663,789,2318,360,1404,2000,2000,220,147,237,158,0.0,459.480010986328,64100.859375,14.8000001907349,3.07999992370605,14458,13740,2013,5,24,0,0,0,-0.790954391161601,-0.217926025390625,99182.6038411458,0.0050762444734573,-0.0001626797020435,0.0,0.0136059448122978,0.132120768229167,435.747380574544,70.9994303385417,276.485733032227,278.94083849589,0.25
1189,8,8,4,1,1,-150.957757894737,60.3555421052632,160,0.655684095,271.1932281,4984,2076,495,1479,347,1259,3449,2000,143,100,147,103,0.0,393.649993896484,60251.51953125,18.0300006866455,0.759999990463257,14432,13780,2014,5,13,0,0,0,0.973058819770813,1.20265070597331,100615.788736979,0.0015186816453933,-0.0027004349976778,0.0,3.46451997756958e-07,-7.345364722995101e-24,444.804672241211,0.0,278.809207280477,283.017690658569,20.8091449268427
964,8,8,4,1,1,-147.934533333333,64.6943,135,0.267640389,346.948073,6216,2278,342,1466,158,928,1671,4000,159,98,165,102,0.0,317.0,61087.1015625,23.2299995422363,8.69999980926514,14673,14056,2010,8,8,1,0,1,0.560679157574972,0.534962336222331,98595.5841471354,1.24573707580566e-05,-0.0015999041497707,0.0,0.0,-7.345364722995101e-24,100.005844116211,0.0,281.368312835693,289.189125696818,0.464264083972694
808,9,9,4,1,1,-151.064012716763,65.5448693641619,489,0.251348661,86.94465935,7077,3978,422,2466,287,532,1451,3996,188,116,196,121,0.0,338.480010986328,76851.2109375,20.3500003814697,6.40999984741211,14280,14165,2009,6,30,0,0,1,-0.0622030893961589,0.965708414713542,97109.7026367188,0.0001327991485595,-0.0032193884253501,0.0,0.0,-7.345364722995101e-24,100.030258178711,0.0,279.225259145101,286.297494888306,157.966804179902
607,8,8,4,1,1,-148.9469,64.48265,125,0.289804194,354.6681663,5355,2383,549,1815,244,752,683,4000,150,99,158,104,0.0,312.049987792969,71038.53125,19.4400005340576,5.86999988555908,14379,13869,2006,6,1,0,0,0,1.87559207280477,2.5211493174235,99305.6907552083,3.18139791488647e-05,-0.0026804590597748,0.0,0.0,-7.345364722995101e-24,100.007797241211,0.0,278.580463409424,284.703298568726,2.06518925601323
712,7,7,2,4,5,-150.581426315789,68.9018052631579,469,0.192222675,350.1029016,5438,3245,840,2843,327,1344,1905,808,293,198,264,181,0.0,179.580001831055,47980.1015625,14.0699996948242,4.21000003814697,14436,13556,2007,9,11,0,0,1,2.50754221280416,0.450867335001628,96747.9921875,0.0003310590982437,-0.0006971973925828,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,277.023506164551,283.313500086466,36.8837482408544
1004,7,7,2,4,5,-160.40226,65.8809,114,0.087185835,63.87707363,4534,2305,837,2226,291,1383,2000,1993,260,176,284,191,0.0,429.880004882812,70851.34375,21.7199993133545,5.21000003814697,14872,13959,2011,5,24,0,0,0,-0.190432508786519,-1.85804557800293,100278.993489583,3.86685132980347e-05,-0.0029068402945995,0.0,0.0001170337200164,4.06901041666667e-05,362.828109741211,0.3154296875,278.958611170451,285.965181350708,3.20749496186295
1847,9,9,4,1,1,-157.161526666667,59.3059266666667,71,0.080899374,187.9346399,6976,3927,440,2471,291,743,4000,1967,219,140,223,142,0.0,377.720001220703,53997.73828125,21.5300006866455,6.26000022888184,14611,14249,2019,8,18,1,0,1,-6.9262212117513,-0.347962061564128,101531.797363281,0.0005925893783569,-0.0020732004195451,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,277.968017578125,289.378186543783,5.34181723776817
