,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,avgLongitude,avgLatitude,Elevation,Slope,Aspect,NDVI,EVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_day_cov,Clear_night_cov,Albedo_BSA_nir,Albedo_BSA_shortwave,Albedo_WSA_nir,Albedo_WSA_shortwave,prcp,srad,dayl,tmax,tmin,LST_Day_1km,LST_Night_1km,Y,M,D,W,H,S,v_component_of_wind_10m,u_component_of_wind_10m,surface_pressure,runoff_sum,total_evaporation_sum,snowfall_sum,snowmelt_sum,snow_depth,snow_density,snow_cover,dewpoint_temperature_2m,temperature_2m,totalArea_km2
423,8,8,4,1,1,-153.84045,63.2343,216,0.281576737,79.8288452,7086,2989,302,1771,173,610,1961,3986,150,93,155,96,0.0,281.970001220703,55268.71875,27.0900001525879,11.6499996185303,14822,14639,2004,8,19,0,0,1,-1.5480367342631,-1.1101868947347,98415.1988932292,0.0004858672618865,-0.0022196676582098,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.032862345378,0.0,285.674916585286,295.62716738383,1.18179163667719
1403,8,8,4,1,1,-154.827114285714,66.0212714285714,237,0.233965784,191.145923,7430,3553,315,2137,161,488,2900,2079,154,95,159,96,6.13000011444092,159.119995117188,76498.21875,20.1800003051758,11.5699996948242,14770,14328,2015,7,7,0,0,1,1.3480890194575,0.135251800219218,96983.5926106771,0.0003117322921752,-0.0028052274137735,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.036443074544,0.0,285.602568308512,293.238260904948,6.41215383439476
285,7,7,2,1,5,-164.9515,65.3455,60,0.028382449,99.93139906,6193,3477,633,2693,224,1002,996,1959,253,157,273,169,0.0,307.040008544922,76868.2109375,17.6800003051758,7.23999977111816,14887,14293,2004,6,15,0,0,0,0.737272540728251,0.48190180460612,100566.979980469,0.0002764016389846,-0.0033914688974618,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,282.200057347616,287.742125829061,0.299589528591468
1654,8,8,4,1,1,-143.5606,65.3683,384,0.278516325,314.8189169,4803,1531,397,1131,204,865,1919,2000,80,57,90,63,7.76999998092651,244.710006713867,77223.796875,28.3799991607666,11.1400003433228,14694,14267,2018,6,21,0,0,1,-0.170399824778239,-1.14715258280436,97039.9985351562,0.0001043826341629,-0.0032551176846027,0.0,0.0,-7.345364722995101e-24,100.031560262044,0.0,284.08411026001,294.273630777995,0.25
428,8,8,4,1,1,-152.565863888889,65.3397944444444,141,0.017139103,338.7470069,7634,3444,272,2028,122,505,1667,3068,155,94,156,94,0.0,254.410003662109,56137.94921875,25.7800006866455,11.8400001525879,15002,14399,2004,8,20,0,0,1,-1.61048316955566,-1.07813453674316,98018.8077799479,0.0002833902835845,-0.0022056922316551,0.0,0.0,-7.345364722995101e-24,100.031234741211,0.0,286.732541402181,293.679675420125,16.3009341797388
1580,9,9,4,1,1,-154.094307692308,62.4414692307692,481,0.126873743,220.9395647,6555,3021,429,2062,150,853,1405,4000,160,102,162,104,0.0,368.100006103516,68642.0625,18.3999996185303,4.5,15591,13930,2017,6,6,0,0,0,0.384642799695333,-1.56822967529297,91282.5405273438,0.0003179013729095,-0.003225365653634,0.0,9.68575477600098e-08,-7.345364722995101e-24,154.794581095378,0.0,276.558376312256,283.942623774211,6.39483943003748
892,8,8,4,1,1,-150.7504,64.2244,223,0.250635495,22.31152803,6100,2207,343,1416,176,509,1991,363,132,89,137,93,0.0,370.350006103516,68604.3515625,26.8500003814697,7.5,15011,14143,2010,5,26,0,0,0,0.488785068194071,0.333148956298828,98832.2885742188,6.1333179473877e-05,-0.001912884414196,0.0,0.0,-7.345364722995101e-24,100.008122762044,0.0,281.269088745117,290.53386370341,4.5183316732647
669,9,9,4,1,1,-151.451025,65.5491875,309,0.251348661,86.94465935,6399,3551,546,2487,280,682,2000,2445,197,127,205,133,0.0,326.410003662109,74004.9765625,25.6499996185303,11.1899995803833,15213,14271,2007,7,10,0,0,1,0.293794631958008,-0.187508265177409,94874.2683919271,0.0001698285341262,-0.0032124258577823,0.0,0.0,-7.345364722995101e-24,100.010075887044,0.0,284.945344289144,291.206006368001,2.08208091115392
31,9,9,4,1,1,-157.38485,63.7668625,115,0.090002052,323.8272939,7731,4178,315,2462,201,702,2000,2930,159,98,170,103,0.0,344.600006103516,72583.8984375,27.5400009155273,11.2299995422363,15128,14307,2002,6,17,0,0,0,-1.898956934611,-0.187000274658203,100021.119954427,0.0005484521389007,-0.0034297443926334,0.0,0.0,-7.27919033709973e-24,100.029932657878,0.0,281.207912445068,293.233125686646,7.06873468210142
2000,8,8,4,1,1,-149.442646067416,65.5738898876404,484,0.172770199,229.6704915,6025,1636,250,1008,124,843,1993,630,155,99,160,101,0.0,312.350006103516,77638.78125,22.8899993896484,8.65999984741211,14621,14286,2022,6,27,0,0,1,0.366271257400513,0.684783935546875,98322.7918294271,0.000447005033493,-0.003425208851695,0.0,0.0,-7.345364722995101e-24,100.022771199544,0.0,283.434724807739,293.773432413737,80.6821271445788
722,8,8,4,1,1,-143.9278,66.17385,251,0.050132769,297.2180506,7036,2601,259,1489,163,410,1172,3500,140,89,147,94,0.0,321.640014648438,80995.9375,27.4200000762939,11.2200002670288,16145,14508,2008,6,21,1,0,1,0.301598906517029,-1.35729471842448,98336.1362304688,1.40070915222168e-06,-0.0018996838480234,0.0,0.0,-7.345364722995101e-24,100.012680053711,0.0,280.155959447225,294.11873181661,0.915317572105242
1882,10,10,1,6,6,-164.4154,61.3202,7,0.004920529,279.0373599,4937,2945,890,2626,431,1544,1825,988,218,149,253,170,0.259999990463257,394.660003662109,66125.3203125,20.6499996185303,5.96999979019165,14749,14221,2020,5,31,1,0,0,-0.522764881451925,0.544343948364258,100040.228515625,0.0017114430665969,-0.0025567281991243,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,283.089455922445,288.280407587687,0.25
214,8,8,4,1,1,-145.8183,67.1287,247,0.284411388,176.6073941,6403,2695,378,1724,201,684,1968,3971,153,100,161,106,0.0,244.759994506836,82709.609375,25.7299995422363,14.5299997329712,15332,14229,2003,7,6,1,0,1,0.919737219810486,1.67937151590983,98683.8603515625,7.70390033721924e-06,-0.0025449972599744,0.0,3.7252902984619103e-09,-7.27919033709973e-24,100.016586303711,0.0,282.499952316284,292.872029622396,0.25
886,7,7,2,4,5,-158.9095,68.14306,305,0.131694521,314.7708621,4751,2539,865,2431,294,1524,2000,784,208,140,220,149,0.0,268.850006103516,86400.0,18.8700008392334,6.48999977111816,14792,14113,2010,6,9,0,0,0,0.0286638339360555,-0.213724772135417,97202.9604492188,2.07424163818359e-05,-0.0027252249419689,0.0,7.450580596923831e-09,-7.345364722995101e-24,105.026677449544,0.0,283.106912612915,287.674045562744,1.81392265398381
1302,8,8,4,1,1,-147.410518918919,65.9104,597,0.469062058,270.4405773,7861,4093,279,2330,197,632,4000,2000,172,106,181,111,0.0,290.420013427734,79674.328125,25.4300003051758,13.3299999237061,14960,14519,2015,6,22,0,0,1,1.47512817382812,2.14995702107747,94199.6837565104,0.0002607703208923,-0.0039239376783371,0.0,0.0,-7.345364722995101e-24,100.027002970378,0.0,282.114021937052,293.224827448527,32.8397645336308
1524,9,9,4,4,4,-152.294989361702,67.1251468085106,549,0.252395584,125.2923598,4225,718,220,542,87,932,3980,3720,165,109,167,110,0.0,322.089996337891,76958.78125,26.7199993133545,12.1300001144409,15200,14303,2016,7,13,0,0,1,-0.169716556866964,0.136268615722656,96873.8670247396,0.000954121351242,-0.0037887832149863,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.023747762044,0.0,286.259594599406,292.718343098958,26.349200825437
326,8,8,4,1,1,-145.4747,64.8551,747,0.400005572,334.3824444,7542,2956,244,1742,72,994,105,2357,180,106,184,109,0.0,345.700012207031,71249.4921875,26.8899993896484,7.21000003814697,14799,14347,2004,7,12,0,0,1,1.51326513290405,1.98797162373861,93276.0419921875,0.0007676482200622,-0.0032639615237712,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,281.900107065837,291.144899368286,0.25
560,9,9,4,1,1,-160.932361538462,62.4646,42,0.131170456,137.7720882,7531,3997,349,2479,167,596,1950,2000,196,119,198,121,0.0,308.410003662109,58475.01171875,20.5400009155273,9.35999965667725,14647,14264,2005,8,10,0,0,1,2.21259526411692,0.428678512573242,101647.789550781,0.0005281418561935,-0.0016272086650133,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.023422241211,0.0,282.812437057495,290.571029663086,9.75160643271442
1516,9,9,4,1,1,-155.69385,65.87465,66,0.209083871,286.9059498,6082,1451,219,899,67,1067,1990,344,168,105,186,115,3.65000009536743,218.559997558594,78838.0390625,25.4400005340576,11.5699996948242,15520,14612,2016,6,26,1,0,1,-0.266085664431254,1.27942784627279,100221.287272135,0.0004850178956985,-0.0038534374907612,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.065414428711,0.0,285.772719701131,293.467401504517,0.977083233875098
700,9,9,4,1,1,-143.616325,66.403265,168,0.050132769,297.2180506,6409,2244,295,1348,185,374,2000,391,155,104,138,93,0.0,219.869995117188,49637.51953125,19.3899993896484,1.07000005245209,14599,14499,2007,9,6,0,0,1,0.280636350313822,-0.538005828857422,98160.4741210938,7.58469104766846e-06,-0.0007902272045612,0.0,0.0,-7.345364722995101e-24,100.019515991211,0.0,278.686896642049,284.783166249593,7.02831022518967
859,8,8,4,1,1,-145.18655,63.68715,865,0.158940842,110.9915781,5894,2495,411,1591,298,311,942,693,164,119,169,122,0.0,436.320007324219,68414.6875,26.2900009155273,4.51999998092651,14300,14151,2010,5,28,0,0,0,1.39277748266856,-0.148396809895833,88747.3764648438,0.0004973858594894,-0.00281972438097,0.0,0.0003144554793834,0.0009765625,348.192693074544,1.10205078125,275.525173823039,284.520051956177,3.16233229652335
1340,8,8,4,1,1,-155.082617073171,64.3873756097561,180,0.090133156,68.36250382,7187,3370,326,1992,212,578,90,2000,139,91,146,95,0.0,309.059997558594,74221.71875,27.4200000762939,13.8199996948242,15066,14400,2015,6,23,0,0,1,0.240633805592855,1.13880793253581,99667.0305989583,0.000315248966217,-0.0032596327364444,0.0,0.0,-7.345364722995101e-24,100.020167032878,0.0,285.423158009847,294.800753275553,72.5519736683612
341,7,7,2,1,5,-163.0684125,64.936775,77,0.077548501,180.0,7532,4572,413,2934,217,761,159,2000,220,135,232,141,0.0,335.75,67798.390625,22.1700000762939,8.47000026702881,15008,14263,2004,7,22,0,0,1,0.575646678606669,-0.529634475708008,99375.5784505208,0.0020984411239624,-0.0023620817810297,0.0,0.0,-7.345364722995101e-24,100.029281616211,0.0,282.824984868367,290.31151898702,8.26046704882447
629,8,8,4,1,1,-144.2025,66.44485,154,0.109927124,233.6329598,4877,1491,377,1095,176,841,2000,2149,137,87,143,90,0.0,344.970001220703,68040.3515625,27.9500007629395,7.55000019073486,14924,14166,2006,7,28,0,0,1,0.899595141410828,0.933433532714844,99902.6990559896,2.41398811340332e-06,-0.0021567475050687,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,280.185168584188,292.765874862671,0.175759059159918
147,10,10,1,6,6,-164.4858,65.43795,106,0.028382449,99.93139906,6531,3550,539,2569,201,1177,400,636,257,160,261,163,0.0,246.949996948242,60092.51171875,11.7799997329712,2.61999988555908,14395,13849,2002,8,12,0,0,1,-2.95824305216471,1.0174249013265,99819.8334960938,0.0001694411039352,-0.0009124297648668,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,273.65607325236,279.014293034871,52.5836744829044
1251,9,9,4,1,1,-156.09403,61.51611,114,0.028606273,64.95717429,7105,3850,428,2529,194,680,3983,2000,192,121,207,130,0.0,379.720001220703,68646.0703125,26.5699996948242,10.1800003051758,15218,14289,2015,6,20,1,0,0,2.72420338789622,0.256994883219401,99596.9807942708,0.0007771551609039,-0.0039583854377269,0.0,0.0,-7.345364722995101e-24,100.041651407878,0.0,284.279758453369,292.359310150146,4.09560457237538
360,7,7,2,1,5,-152.705,65.8223,256,0.017139103,338.7470069,4379,1195,344,880,231,1279,2000,3349,194,124,196,126,0.0,326.489990234375,64391.3515625,20.4799995422363,4.51999998092651,14904,13916,2004,8,2,0,0,1,0.0227466026941935,1.73381106058757,98134.4412434896,0.0005288571119308,-0.0025536324828863,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,278.912981669108,286.15437634786,0.25
83,8,8,4,1,1,-160.4898,62.9142,111,0.131170456,137.7720882,7690,3856,292,2237,184,511,625,2000,180,112,183,113,0.0,342.339996337891,65683.609375,21.8799991607666,10.1499996185303,14787,14174,2002,7,21,1,0,1,0.565501133600871,-1.44525146484375,99848.8276367188,0.0022554993629455,-0.0011777598410844,0.0,0.0,-7.27919033709973e-24,100.023422241211,0.0,280.6873366038,290.195762634277,0.25
48,8,8,4,1,1,-153.13365,64.5188,172,0.086469813,212.2018539,302,108,786,835,568,338,2164,1970,114,75,116,77,0.0,270.720001220703,73789.0234375,20.9500007629395,9.23999977111816,14754,14215,2002,7,1,0,0,1,1.02854990959167,1.92998250325521,97730.6118164062,0.0003511309623718,-0.0028779488056898,0.0,0.0,-7.27919033709973e-24,100.012680053711,0.0,276.432959238688,287.622737884521,1.9036814141399
468,8,8,4,1,1,-155.46472,66.034,66,0.354126819,186.3899325,7688,3080,229,1752,102,468,2362,1193,126,79,134,84,0.0,291.170013427734,79772.5625,26.2999992370605,11.7600002288818,14972,14495,2005,6,16,0,0,0,0.324907898902893,1.29761187235514,100515.45719401,0.0010719299316406,-0.0038206921890378,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.027328491211,0.0,286.817852020264,293.677983601888,31.9480485551922
155,7,7,2,4,5,-159.29205,62.38375,146,0.052448045,270.0,7238,4554,489,3053,255,825,2239,1990,162,101,169,105,0.0,312.679992675781,58038.23828125,17.0799999237061,5.32999992370605,14816,13886,2002,8,11,1,0,1,-2.36041514078776,-1.58423550923665,99098.8969726562,0.0004704296588897,-0.0014912765473127,0.0,0.0,-7.27919033709973e-24,100.011703491211,0.0,278.071099599202,285.230016072591,2.05607445815974
874,9,9,4,1,1,-153.56045,63.86005,684,0.281576737,79.8288452,6163,2043,281,1184,243,934,2000,1944,159,105,177,115,0.0,392.589996337891,69290.28125,21.7800006866455,4.38000011444092,14956,14171,2010,5,30,1,0,0,0.883105754852295,-0.225968678792318,94971.2620442708,0.0001837015151977,-0.0032557984814047,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,277.461818695068,289.95477994283,0.764051246004665
2049,7,7,2,1,5,-150.88915,67.68705,746,0.071504183,209.3141293,7554,4088,357,2563,162,724,1583,2000,200,122,202,124,3.54999995231628,197.75,82501.546875,20.1499996185303,10.4899997711182,15095,14429,2022,7,11,0,0,1,-0.912674387296041,0.168930729230245,90977.4599609375,0.0014358758926391,-0.0030654557049274,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,284.854159673055,290.95565923055,2.17995171052801
1255,8,8,4,1,1,-153.817878991597,64.0792084033613,277,0.086469813,212.2018539,6984,3164,342,1926,195,587,2000,3994,160,101,166,105,0.0,338.200012207031,73518.9375,28.0300006866455,12.25,14953,14650,2015,6,20,1,0,0,0.920777281125387,0.998734792073568,97893.6057942708,0.0002870261669158,-0.0035519693046808,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,284.334283192952,294.483821868896,330.86679848529
1468,8,8,4,1,1,-154.48025,64.51335,158,0.178508064,56.24385594,8000,3785,238,2143,132,482,1973,714,165,99,174,104,0.0,326.910003662109,62073.8984375,24.5100002288818,9.22000026702881,14972,14287,2015,8,5,0,0,1,-1.10360590616862,1.3035847345988,99533.9612630208,0.0002478212118148,-0.0022980775684118,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,283.878627141317,292.721726735433,0.851370782064204
1957,8,8,4,1,1,-157.890095426829,61.5386829268293,256,0.025707796,241.8994159,7545,4397,387,2767,208,729,2000,2000,183,112,190,115,0.0,371.260009765625,67382.8515625,24.2199993133545,10.0500001907349,15114,14119,2022,6,6,0,0,0,-0.627453486124674,-0.585810343424479,96556.5856119792,0.0043088495731353,-0.0032683135941624,0.0,0.0,-7.345364722995101e-24,100.141586303711,0.0,282.449977238973,290.144286473592,403.328866714168
1702,15,15,9,7,10,-159.387342857143,56.1953,2054,0.281576737,79.8288452,-630,-471,3332,2937,3915,248,1060,367,133,158,133,158,6.75,26.4300003051758,39021.46875,-4.30000019073486,-4.30000019073486,13488,13385,2018,10,5,0,0,2,2.00949386755625,-0.709579467773438,85807.3396809896,0.0033948421478271,1.56722962856293e-05,0.0,0.0016676094383001,33.3330078125,299.999984741211,99.990234375,272.493083318075,273.294564565023,0.835794572280065
500,8,8,4,1,1,-148.88051773743,65.7965927374302,448,0.086400232,253.0087634,7691,3853,299,2291,155,570,2000,1970,165,96,180,102,0.0,340.649993896484,78581.671875,27.0,8.61999988555908,14963,14411,2005,6,27,0,0,1,-1.11508178710938,0.144354502360026,97068.6791992188,0.0002478808164596,-0.0040071588009595,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,279.341534296672,291.578505833944,639.665270115446
1843,1,1,7,1,1,-150.3923,60.6005,123,0.655684095,271.1932281,5114,1635,383,1185,163,873,2000,2000,101,69,107,73,0.0,296.529998779297,54593.578125,19.9400005340576,7.34000015258789,14959,14069,2019,8,18,1,0,1,-2.92056528727214,0.0479119618733724,100609.505696615,0.0003420412540435,-0.0024925824254751,0.0,0.0,-7.345364722995101e-24,100.020167032878,0.0,276.594645182292,288.698905944824,0.25
179,8,8,4,1,1,-142.9316,63.21085,586,0.132808917,338.3122668,5417,2200,464,1561,251,1035,2000,1958,150,98,159,105,0.0,398.459991455078,67715.4296875,20.7199993133545,0.479999989271164,14810,13998,2003,5,28,0,0,0,0.389505346616109,0.77441660563151,93534.6821289062,0.0002348124980926,-0.0027797259390354,0.0,5.06266951560974e-06,-7.27919033709973e-24,175.515609741211,0.0293782552083333,273.461430867513,283.165185292562,0.673766296958673
1448,9,9,4,1,1,-157.28282,65.64913,86,0.160497987,101.6690669,6187,2414,374,1588,168,757,2000,1977,180,114,194,122,0.0,336.920013427734,67216.2890625,23.4400005340576,7.84000015258789,14962,14285,2015,7,27,0,0,1,-1.29477564493815,1.93608156840007,98750.4666341146,0.0003295242786407,-0.0025014970451593,0.0,0.0,-7.345364722995101e-24,100.003565470378,0.0,281.115976333618,289.298425038656,9.16112016625038
1834,8,8,4,1,1,-146.365985714286,61.8662714285714,960,0.871625867,103.6246459,3718,1625,734,1603,963,734,76,3269,123,74,128,77,0.0,326.579986572266,59386.16015625,21.6299991607666,10.4399995803833,14421,13972,2019,8,6,0,0,1,-0.692818999290466,-0.136823654174805,93109.0276692708,0.0011036396026611,-0.0015511661767959,0.0,0.0,-7.345364722995101e-24,100.035466512044,0.0,286.811690648397,290.619937260946,4.28378948398972
1809,7,7,2,1,5,-148.30155,67.0047214285714,732,0.233719925,191.8011793,8018,6271,423,3846,365,1328,1982,1616,270,185,281,191,3.60999989509583,156.419998168945,73758.1328125,17.4799995422363,9.71000003814697,14999,14239,2019,7,19,0,0,1,0.512036442756653,2.91479810078939,93020.4768880208,0.0004402995109558,-0.0023192036896944,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.048812866211,0.0,279.875057220459,289.248764038086,5.34227582325775
1475,8,8,4,1,1,-153.167433333333,63.5949,203,0.281576737,79.8288452,6625,2567,315,1552,186,469,2000,2000,133,87,135,88,0.0,336.670013427734,60438.76171875,23.8500003814697,6.13000011444092,14995,14329,2015,8,7,0,0,1,0.555508931477865,0.910744984944661,97623.9453125,0.0002339780330657,-0.0022859554737806,0.0,0.0,-7.345364722995101e-24,100.033187866211,0.0,280.335554758708,289.79611269633,1.24507566227032
1210,15,15,9,7,10,-161.9149,55.4297,1388,0.025017379,270.0,-289,-344,4698,4434,4607,270,1975,4000,63,51,65,52,0.0,512.400024414062,60327.7109375,-1.33000004291534,-7.78000020980835,13833,13494,2014,5,31,1,0,0,0.484664916992188,2.16385841369629,95433.5997721354,0.002660185098648,-0.0016412353143096,0.0,0.0009437687695026,13.4482421875,222.395492553711,40.9589029947917,270.544762293498,275.515257517497,0.25
1691,8,8,4,1,1,-142.255609090909,62.7968363636364,598,0.240619272,40.13826206,5634,2050,394,1411,183,1151,2654,136,154,98,156,99,0.0,323.369995117188,62272.1015625,27.2399997711182,10.1899995803833,15197,14693,2018,7,31,0,0,1,-0.224660078684489,1.50733439127604,93792.6448567708,0.0009152889251708,-0.0029070219025015,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,283.606470743815,292.118166605632,12.6117827664609
528,8,8,4,1,1,-153.901619883041,63.6930912280702,434,0.281576737,79.8288452,7126,3680,359,2140,293,576,1991,1963,133,83,134,83,0.0,370.779998779297,65994.2734375,24.4099998474121,7.11999988555908,14846,14271,2005,7,23,1,0,1,0.0233903725941976,-0.708194096883138,96488.9793294271,0.0006461441516876,-0.0029046889394521,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,280.545254389445,290.776023864746,78.9144497336124
346,9,9,4,1,1,-155.4486,63.3086,171,0.362394425,261.6611345,7622,3760,302,2238,157,548,477,2000,157,97,161,100,5.46000003814697,212.770004272461,65147.671875,22.7999992370605,11.1300001144409,14779,14305,2004,7,23,0,0,1,1.35012757778168,0.0468610127766927,99580.4002278646,0.0005991160869598,-0.0023645740002393,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,284.06062189738,291.271635055542,0.25
1453,9,9,4,1,1,-155.857208333333,65.541925,64,0.209083871,286.9059498,5117,1051,228,706,95,832,1937,1268,184,113,185,113,0.0,339.959991455078,66190.0703125,23.5699996948242,6.07000017166138,14967,14197,2015,7,29,0,0,1,0.284076690673828,1.14793523152669,99344.2161458333,0.0002822577953338,-0.0021503716707229,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,281.184640884399,289.482261657715,6.74056224302149
2050,8,8,4,1,1,-156.96525,63.0667277777778,357,0.194013138,269.5434873,8432,4502,221,2599,96,514,1981,592,160,96,166,100,0.0,344.019989013672,68653.8671875,25.1800003051758,14.289999961853,15035,14387,2022,7,11,0,0,1,-1.77811221281687,1.13133307298024,97323.3766276042,0.0012757182121276,-0.0028559099882841,0.0,0.0,-7.345364722995101e-24,100.042302449544,0.0,282.191073735555,293.279959360758,15.5029206035515
1454,8,8,4,1,1,-157.645070588235,65.7019294117647,234,0.160497987,101.6690669,7345,3386,337,2202,61,399,1772,1976,160,95,165,98,0.0,332.070007324219,66434.921875,20.2800006866455,6.23000001907349,14578,14225,2015,7,29,0,0,1,-0.649842580159505,1.31968816121419,98789.4661458333,0.0002512037754058,-0.0024968199431896,0.0,0.0,-7.345364722995101e-24,100.034815470378,0.0,279.601795832316,288.636233011882,49.1057107142494
385,9,9,4,1,1,-145.068259663865,65.6027338235294,423,0.576566741,72.06930934,7337,4069,389,2533,226,751,4000,2023,218,135,224,138,0.0,300.130004882812,61501.33984375,28.4599990844727,11.3599996566772,15097,13835,2004,8,8,1,0,1,1.27585617701213,1.30031903584798,95133.4138997396,0.0001859962940216,-0.0019632577896118,0.0,0.0,-7.345364722995101e-24,100.031885782878,0.0,283.947806676229,291.620970408122,638.107572042788
1280,10,10,1,6,6,-162.952305882353,63.0273823529412,47,0.098932268,0.0,5121,3318,1004,3112,434,1403,2000,2313,275,183,298,196,0.0,354.690002441406,71305.2734375,23.0699996948242,11.0699996948242,15133,14336,2015,6,21,1,0,1,2.42685457070669,0.878939310709635,101038.324544271,0.0011091977357864,-0.0030302191153168,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,285.368352254232,291.328182856242,19.1909467643848
1404,1,1,7,1,1,-148.970125,65.1093166666667,193,0.086400232,253.0087634,8262,4436,238,2501,157,530,2000,2000,186,112,207,123,0.0,132.619995117188,73804.5390625,19.0400009155273,13.3699998855591,15197,14729,2015,7,7,0,0,1,1.24168439706167,0.660561045010885,99349.6759440104,7.09295272827148e-06,-0.00180634111166,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.041325887044,0.0,285.028349558512,296.594380696615,26.1755878443964
601,8,8,4,1,1,-146.8548,64.1015,479,0.447008145,299.675079,1617,907,1213,1681,390,690,2000,1965,177,116,181,119,0.0,261.410003662109,72438.578125,22.0499992370605,12.4200000762939,14983,13591,2006,6,10,1,0,0,0.785086154937744,-0.548574447631836,92360.0939127604,0.0003426820039749,-0.0019878298044204,0.0,2.41398811340332e-06,-7.345364722995101e-24,151.906234741211,0.0157877604166667,276.458964029948,285.316984812419,0.25
1100,8,8,4,1,1,-154.25643125,64.6149975,173,0.178508064,56.24385594,7152,2741,260,1566,162,498,2000,1709,116,74,121,76,0.0,331.679992675781,74790.15625,28.6800003051758,12.8000001907349,15159,14518,2013,6,24,0,0,1,-1.74037790298462,-0.509578704833984,98913.5502929688,0.0001795291900634,-0.0031930524855852,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,279.002876917521,293.813582102458,51.3701514103145
243,8,8,4,1,1,-145.7138,67.1468,256,0.284411388,176.6073941,4191,779,239,584,128,772,1722,2000,109,80,116,84,0.0,229.369995117188,76362.2109375,15.1999998092651,6.38000011444092,15063,14284,2003,7,15,0,0,1,1.99460764726003,3.59983762105306,97473.1896158854,7.51018524169922e-06,-0.0018132198601961,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,274.977849324544,288.138056437174,0.25
973,8,8,4,1,1,-148.3352,66.337,111,0.266868065,102.6588706,2039,690,640,968,391,1264,709,532,295,215,281,206,0.0,254.610000610352,52294.0703125,21.1299991607666,2.11999988555908,14600,14930,2010,8,31,0,0,1,-1.39732527732849,-1.62499745686849,98960.2926432292,4.38094139099121e-06,-0.0006404928863048,0.0,0.0,-7.345364722995101e-24,100.026026407878,0.0,274.863149642944,286.722599029541,0.0202509734656204
802,7,7,2,1,5,-151.3623,65.8184,688,0.251348661,86.94465935,4941,1446,366,1081,123,1222,2000,1979,231,131,246,138,0.0,288.279998779297,76440.359375,19.6100006103516,11.0200004577637,14969,14301,2009,7,5,1,0,1,-0.306935628255208,1.74283790588379,93771.4480794271,0.0002608001232147,-0.003252275288105,0.0,0.0,-7.345364722995101e-24,100.021143595378,0.0,282.618074417114,288.038497289022,0.0929956917087014
1536,9,9,4,1,1,-144.8197,62.89195,830,0.314455723,215.7153693,6955,3468,394,2194,211,685,4000,1217,158,100,168,105,0.0,377.410003662109,67357.109375,26.5799999237061,8.9399995803833,15042,14302,2016,7,14,0,0,1,0.526378909746806,0.356826146443685,91801.8746744792,0.0011812150478363,-0.0029874145984649,0.0,3.7252902984619103e-09,-7.345364722995101e-24,100.041976928711,0.0,284.93546740214,291.171691894531,0.0717417121136265
1545,7,7,2,4,5,-160.775545454545,61.3452454545455,17,0.05732,356.219286,6984,4240,529,2979,228,1019,2000,1962,219,133,229,138,0.0,292.730010986328,65109.21875,22.3400001525879,13.0299997329712,15291,14474,2016,7,15,0,0,1,3.02147547403971,-0.386494954427083,102097.990397135,0.0005487650632858,-0.003311825916171,0.0,0.0,-7.345364722995101e-24,100.041976928711,0.0,284.284311930339,293.423667271932,4.95451497103761
312,9,9,4,1,1,-142.4797,64.40125,855,0.04969194,31.18824291,7536,3532,265,1886,267,627,1988,2000,152,93,164,100,0.0,327.739990234375,73534.546875,28.0,10.7799997329712,15009,14246,2004,6,29,0,0,1,-1.70426559448242,-0.535292824109395,91119.2744140625,0.0003508925437927,-0.003364723175764,0.0,0.0,-7.27919033709973e-24,99.9999847412109,0.0,279.918008804321,292.300188700358,7.58980948608826
