LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,avgLongitude,avgLatitude,Elevation,Slope,Aspect,NDVI,EVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_day_cov,Clear_night_cov,Albedo_BSA_nir,Albedo_BSA_shortwave,Albedo_WSA_nir,Albedo_WSA_shortwave,prcp,srad,dayl,tmax,tmin,LST_Day_1km,LST_Night_1km,Y,M,D,W,H,S,v_component_of_wind_10m,u_component_of_wind_10m,surface_pressure,runoff_sum,total_evaporation_sum,snowfall_sum,snowmelt_sum,snow_depth,snow_density,snow_cover,dewpoint_temperature_2m,temperature_2m,Duration
7,7,2,4,5,-146.260825,63.895175,535,0.545914735,285.2958856,-236,-342,7050,6724,7024,179,1975,3979,525,610,461,562,0,74.0299987792969,27401.41015625,-20.4799995422363,-34.0099983215332,12087,11980,2014,2,10,0,0,3,1.93368268013,0.595130761464437,94536.8805338542,0.000710904598236084,-1.04522332549095e-05,1.98185443878174e-06,0,0.676350911458333,229.841130574544,100,239.000056584676,242.822162628174,1
7,7,2,4,5,-146.3401,63.9642,498,0.545914735,285.2958856,-72,-107,7325,7219,7153,181,1974,2000,504,580,485,572,0,75,27356.220703125,-20.6700000762939,-34.1199989318848,12008,12011,2014,2,10,0,0,3,1.4745762348175,0.0189181963602702,95069.7555338542,0.00068993866443634,-5.96046447753906e-08,4.2840838432312e-07,0,0.618570963541667,215.139958699544,99.9296875,238.210017522176,242.06597773234,1
7,7,2,1,5,-146.1672,63.8521,669,0.545914735,285.2958856,692,848,4474,5140,6422,204,2590,2000,448,523,390,452,0,79.3499984741211,27446.359375,-20.2299995422363,-34.3800010681152,12231,12005,2014,2,10,0,0,3,1.85435732205709,0.549700260162354,95113.3805338542,0.000715389847755432,-1.01225450634956e-05,2.5629997253418e-06,0,0.65625,225.442693074544,99.998046875,238.938614527384,242.782204945882,1
7,7,2,4,5,-146.1879,63.8604,674,0.545914735,285.2958856,-210,-300,6804,6524,6855,198,3394,1999,463,564,425,537,0,79.0599975585938,27446.359375,-20.2399997711182,-34.4700012207031,12178,12023,2014,2,10,0,0,3,1.85435732205709,0.549700260162354,95113.3805338542,0.000715389847755432,-1.01225450634956e-05,2.5629997253418e-06,0,0.65625,225.442693074544,99.998046875,238.938614527384,242.782204945882,1
7,7,2,4,5,-146.1939,63.8656,669,0.545914735,285.2958856,-96,-134,6330,6209,6829,287,3854,1973,706,765,617,686,0,77.7799987792969,27446.359375,-20.2600002288818,-34.5099983215332,12142,11951,2014,2,10,0,0,3,1.85435732205709,0.549700260162354,95113.3805338542,0.000715389847755432,-1.01225450634956e-05,2.5629997253418e-06,0,0.65625,225.442693074544,99.998046875,238.938614527384,242.782204945882,1
7,7,2,4,5,-146.4159,63.9112,576,0.545914735,285.2958856,-293,-437,7613,7179,8300,140,3585,2000,559,646,496,611,0,75.3000030517578,27401.41015625,-20.7399997711182,-34.189998626709,12083,11967,2014,2,10,0,0,3,1.95581809679667,0.58831516901652,94071.9222005208,0.000699505209922791,-1.11190602183342e-05,1.564621925354e-06,0,0.701985677083333,233.217432657878,100,238.868871688843,242.660948435465,1
7,7,2,4,5,-146.31475,63.9615,500,0.545914735,285.2958856,-138,-207,7568,7361,7614,315,1974,2000,510,629,480,586,0,74.7900009155273,27356.220703125,-20.6200008392334,-34.1100006103516,12008,12011,2014,2,10,0,0,3,1.4745762348175,0.0189181963602702,95069.7555338542,0.00068993866443634,-5.96046447753906e-08,4.2840838432312e-07,0,0.618570963541667,215.139958699544,99.9296875,238.210017522176,242.06597773234,1
7,7,2,4,5,-146.1669,63.8681,633,0.545914735,285.2958856,103,144,6314,6446,6182,309,2227,2000,525,584,394,484,0,78.1800003051758,27446.359375,-20.2399997711182,-34.4099998474121,12221,12009,2014,2,10,0,0,3,1.85435732205709,0.549700260162354,95113.3805338542,0.000715389847755432,-1.01225450634956e-05,2.5629997253418e-06,0,0.65625,225.442693074544,99.998046875,238.938614527384,242.782204945882,1
7,7,2,4,5,-146.1779,63.8749,616,0.545914735,285.2958856,-100,-144,6821,6685,6960,344,1967,2000,564,652,448,554,0,75.8600006103516,27446.359375,-20.2700004577637,-34.3300018310547,12181,11971,2014,2,10,0,0,3,1.85435732205709,0.549700260162354,95113.3805338542,0.000715389847755432,-1.01225450634956e-05,2.5629997253418e-06,0,0.65625,225.442693074544,99.998046875,238.938614527384,242.782204945882,1
7,7,2,4,5,-146.1568,63.8633,622,0.545914735,285.2958856,122,166,5898,6044,5902,439,2153,1991,518,576,409,501,0,78.1100006103516,27446.359375,-20.25,-34.2000007629395,12245,12061,2014,2,10,0,0,3,1.85435732205709,0.549700260162354,95113.3805338542,0.000715389847755432,-1.01225450634956e-05,2.5629997253418e-06,0,0.65625,225.442693074544,99.998046875,238.938614527384,242.782204945882,1
7,7,2,4,5,-146.225,63.8978,528,0.545914735,285.2958856,37,44,4559,4593,6385,246,2000,3839,488,573,478,572,0,72.8399963378906,27401.41015625,-20.4500007629395,-33.9599990844727,12090,11955,2014,2,10,0,0,3,1.85435732205709,0.549700260162354,95113.3805338542,0.000715389847755432,-1.01225450634956e-05,2.5629997253418e-06,0,0.65625,225.442693074544,99.998046875,238.938614527384,242.782204945882,1
7,7,2,4,5,-146.2032,63.8864,609,0.545914735,285.2958856,-132,-182,6204,6042,6578,174,1999,1985,490,576,431,541,0,73.3199996948242,27401.41015625,-20.3400001525879,-34.2799987792969,12128,11960,2014,2,10,0,0,3,1.85435732205709,0.549700260162354,95113.3805338542,0.000715389847755432,-1.01225450634956e-05,2.5629997253418e-06,0,0.65625,225.442693074544,99.998046875,238.938614527384,242.782204945882,1
7,7,2,4,5,-146.1816,63.875,631,0.545914735,285.2958856,-100,-144,6821,6685,6960,344,1967,2000,564,652,448,554,0,75.8600006103516,27446.359375,-20.2700004577637,-34.3300018310547,12181,11971,2014,2,10,0,0,3,1.85435732205709,0.549700260162354,95113.3805338542,0.000715389847755432,-1.01225450634956e-05,2.5629997253418e-06,0,0.65625,225.442693074544,99.998046875,238.938614527384,242.782204945882,1
7,7,2,4,5,-146.1603,63.8634,630,0.545914735,285.2958856,70,96,6065,6151,6182,309,2984,2000,510,594,401,518,0,78.1100006103516,27446.359375,-20.25,-34.2000007629395,12264,12038,2014,2,10,0,0,3,1.85435732205709,0.549700260162354,95113.3805338542,0.000715389847755432,-1.01225450634956e-05,2.5629997253418e-06,0,0.65625,225.442693074544,99.998046875,238.938614527384,242.782204945882,1
8,8,4,1,1,-150.811948159509,60.3543374233129,169,0.655684095,271.1932281,2611,1299,918,1567,3076,389,2448,328,261,283,245,274,2.49000000953674,87.0299987792969,32740.6796875,-3.98000001907349,-11.8199996948242,13357,13007,2014,2,19,0,0,3,1.14020482699076,-0.437828063964844,96619.552734375,0.000726491212844849,3.17990779876709e-05,0.000784523785114288,0,0.6807861328125,255.276677449544,99.978515625,260.439305623372,263.377101898193,7
10,10,1,6,6,-150.66035,60.1472,161,0.655684095,271.1932281,4585,2540,621,1673,673,907,1984,1973,140,99,136,98,0,115.819999694824,35145.98828125,5.1399998664856,-1.11000001430511,13735,13406,2014,2,26,0,0,3,-0.444768905639648,-2.04410807291667,98487.0561523438,0.000699341297149658,3.62899154424667e-05,0.00745700672268867,0,1.3162841796875,288.284164428711,100,264.956149419149,268.446969350179,1
8,8,4,1,1,-150.997,60.3941,112,0.655684095,271.1932281,1844,1489,1572,2283,1304,360,3993,192,167,143,144,126,1.79999995231628,114.519996643066,32715.060546875,-4.01000022888184,-11.6800003051758,13430,13149,2014,2,19,0,0,3,1.8209502696991,-0.31201426188151,97500.7194010417,0.00080503523349762,3.28356400132179e-05,0.0003996342420578,0,0.544230143229167,259.930323282878,98.640625,260.167739868164,262.956447601318,1
8,8,4,1,1,-150.957757894737,60.3555421052632,160,0.655684095,271.1932281,1480,1194,2028,2733,3663,538,2000,2000,311,353,265,291,2.10999989509583,85.5400009155273,32740.6796875,-4.44000005722046,-11.9399995803833,13415,13210,2014,2,19,0,0,3,1.8209502696991,-0.31201426188151,97500.7194010417,0.00080503523349762,3.28356400132179e-05,0.0003996342420578,0,0.544230143229167,259.930323282878,98.640625,260.167739868164,262.956447601318,1
8,8,4,6,6,-151.135,61.079,29,1.491524876,95.97732072,462,356,2122,2328,2263,351,1618,1637,226,210,178,183,1.89999997615814,101.980003356934,32399.5390625,-3.9300000667572,-9.1899995803833,13375,13023,2014,2,19,0,0,3,0.68760879834493,0.221880594889323,99342.9694010417,0.00152683258056641,-0.000156627967953682,0.00263827294111252,0,0.326863606770833,233.946273803711,100,264.695734659831,267.514553070068,1
8,8,4,1,1,-150.963722222222,60.3590888888889,150,0.655684095,271.1932281,1884,1362,1651,2418,1507,287,1978,2086,139,152,113,118,2.10999989509583,85.5400009155273,32740.6796875,-4.44000005722046,-11.9399995803833,13422,13251,2014,2,19,0,0,3,1.8209502696991,-0.31201426188151,97500.7194010417,0.00080503523349762,3.28356400132179e-05,0.0003996342420578,0,0.544230143229167,259.930323282878,98.640625,260.167739868164,262.956447601318,1
8,8,4,1,1,-150.9486,60.3726,134,0.655684095,271.1932281,1310,1070,2108,2744,2070,405,3839,1995,167,167,135,128,2.0699999332428,85.379997253418,32740.6796875,-4.1100001335144,-11.7600002288818,13369,13133,2014,2,19,0,0,3,1.46458633740743,-0.382530212402344,96989.5944010417,0.000752657651901245,2.99010425806046e-05,0.000568673014640808,0,0.616007486979167,257.181299845378,99.837890625,260.195002237956,263.142808278402,1
8,8,4,1,1,-150.9288,60.3763,144,0.655684095,271.1932281,903,873,2868,3438,2416,331,4000,3645,216,216,212,215,2.0699999332428,85.5899963378906,32740.6796875,-4,-11.710000038147,13375,13222,2014,2,19,0,0,3,1.46458633740743,-0.382530212402344,96989.5944010417,0.000752657651901245,2.99010425806046e-05,0.000568673014640808,0,0.616007486979167,257.181299845378,99.837890625,260.195002237956,263.142808278402,1
8,8,4,1,1,-150.9611,60.3599,150,0.655684095,271.1932281,2174,1286,1213,1887,1629,273,2000,2000,154,164,128,131,2.10999989509583,85.5400009155273,32740.6796875,-4.44000005722046,-11.9399995803833,13415,13221,2014,2,19,0,0,3,1.8209502696991,-0.31201426188151,97500.7194010417,0.00080503523349762,3.28356400132179e-05,0.0003996342420578,0,0.544230143229167,259.930323282878,98.640625,260.167739868164,262.956447601318,1
8,8,4,1,1,-150.94765,60.35725,167,0.655684095,271.1932281,1518,1301,2212,3004,3663,538,1969,2000,185,201,180,181,2.13000011444092,85.2300033569336,32740.6796875,-4.40000009536743,-11.9099998474121,13387,13160,2014,2,19,0,0,3,1.46458633740743,-0.382530212402344,96989.5944010417,0.000752657651901245,2.99010425806046e-05,0.000568673014640808,0,0.616007486979167,257.181299845378,99.837890625,260.195002237956,263.142808278402,1
8,8,4,1,1,-150.9341,60.3546,181,0.655684095,271.1932281,87,103,4468,4547,4521,453,1969,2000,343,420,339,428,2.20000004768372,85.3399963378906,32740.6796875,-4.75,-12.1000003814697,13387,13160,2014,2,19,0,0,3,1.46458633740743,-0.382530212402344,96989.5944010417,0.000752657651901245,2.99010425806046e-05,0.000568673014640808,0,0.616007486979167,257.181299845378,99.837890625,260.195002237956,263.142808278402,1
8,8,4,1,1,-150.9303,60.4004,133,0.655684095,271.1932281,2022,1259,1323,1994,1219,399,1990,841,148,123,138,110,1.95000004768372,114.019996643066,32715.060546875,-4.03999996185303,-11.6999998092651,13409,13091,2014,2,19,0,0,3,1.46458633740743,-0.382530212402344,96989.5944010417,0.000752657651901245,2.99010425806046e-05,0.000568673014640808,0,0.616007486979167,257.181299845378,99.837890625,260.195002237956,263.142808278402,1
8,8,4,1,1,-150.9499,60.3966,145,0.655684095,271.1932281,2432,1247,977,1605,2195,394,3740,1625,331,341,257,269,1.94000005722046,113.949996948242,32715.060546875,-4.05999994277954,-11.6999998092651,13421,13103,2014,2,19,0,0,3,1.46458633740743,-0.382530212402344,96989.5944010417,0.000752657651901245,2.99010425806046e-05,0.000568673014640808,0,0.616007486979167,257.181299845378,99.837890625,260.195002237956,263.142808278402,1
8,8,4,1,1,-150.9372,60.4094,168,0.655684095,271.1932281,2290,1688,1612,2570,1360,364,2000,2000,152,145,126,121,1.89999997615814,113.690002441406,32715.060546875,-4.15999984741211,-11.7399997711182,13416,13271,2014,2,19,0,0,3,1.46458633740743,-0.382530212402344,96989.5944010417,0.000752657651901245,2.99010425806046e-05,0.000568673014640808,0,0.616007486979167,257.181299845378,99.837890625,260.195002237956,263.142808278402,1
8,8,4,1,1,-150.9569,60.4057,149,0.655684095,271.1932281,2140,1613,1696,2620,1747,365,1990,841,156,159,136,147,1.8400000333786,113.449996948242,32715.060546875,-4.26000022888184,-11.7600002288818,13409,13091,2014,2,19,0,0,3,1.8209502696991,-0.31201426188151,97500.7194010417,0.00080503523349762,3.28356400132179e-05,0.0003996342420578,0,0.544230143229167,259.930323282878,98.640625,260.167739868164,262.956447601318,1
8,8,4,1,1,-150.9765,60.402,163,0.655684095,271.1932281,4322,2547,869,2192,590,390,3868,1991,136,118,124,107,1.82000005245209,113.410003662109,32715.060546875,-4.25,-11.7600002288818,13442,13315,2014,2,19,0,0,3,1.8209502696991,-0.31201426188151,97500.7194010417,0.00080503523349762,3.28356400132179e-05,0.0003996342420578,0,0.544230143229167,259.930323282878,98.640625,260.167739868164,262.956447601318,1
8,8,4,1,1,-150.9443,60.4184,131,0.655684095,271.1932281,2933,1671,1043,1909,1219,353,2000,2000,119,108,103,96,1.86000001430511,113.419998168945,32715.060546875,-4.15999984741211,-11.7200002670288,13411,13248,2014,2,19,0,0,3,1.46458633740743,-0.382530212402344,96989.5944010417,0.000752657651901245,2.99010425806046e-05,0.000568673014640808,0,0.616007486979167,257.181299845378,99.837890625,260.195002237956,263.142808278402,1
8,8,4,1,1,-150.964,60.4147,145,0.655684095,271.1932281,1655,1247,1799,2513,1746,302,2000,2000,164,153,155,142,1.80999994277954,112.01000213623,32715.060546875,-4.26000022888184,-11.75,13416,13271,2014,2,19,0,0,3,1.8209502696991,-0.31201426188151,97500.7194010417,0.00080503523349762,3.28356400132179e-05,0.0003996342420578,0,0.544230143229167,259.930323282878,98.640625,260.167739868164,262.956447601318,1
8,8,4,1,1,-150.9711,60.4237,122,0.655684095,271.1932281,2640,1773,1352,2322,1131,338,2000,2000,186,143,172,137,1.69000005722046,113.589996337891,32715.060546875,-3.86999988555908,-11.5600004196167,13411,13248,2014,2,19,0,0,3,1.8209502696991,-0.31201426188151,97500.7194010417,0.00080503523349762,3.28356400132179e-05,0.0003996342420578,0,0.544230143229167,259.930323282878,98.640625,260.167739868164,262.956447601318,1
8,8,4,1,1,-150.9697,60.3929,139,0.655684095,271.1932281,1745,1123,1743,2480,872,424,3992,1689,159,131,153,126,1.87000000476837,113.669998168945,32715.060546875,-4.15000009536743,-11.7299995422363,13443,13149,2014,2,19,0,0,3,1.8209502696991,-0.31201426188151,97500.7194010417,0.00080503523349762,3.28356400132179e-05,0.0003996342420578,0,0.544230143229167,259.930323282878,98.640625,260.167739868164,262.956447601318,1
15,15,9,7,10,-161.901024590164,55.4232737704918,1977,0.025017379,270,-793,-835,3924,3347,5058,440,1925,514,250,343,295,399,0,33.0900001525879,37613.01953125,1.4099999666214,1.4099999666214,13156,12909,2014,3,2,1,0,3,-0.939780116081238,-4.7186336517334,94609.8344726562,0.00150308012962341,-0.000203634612262249,9.29683446884155e-05,0.0010928176343441,13.697998046875,256.923161824544,99.701171875,271.647942860921,273.62583287557,5
8,8,4,1,1,-146.264792307692,64.0711461538462,431,0.447008145,299.675079,3638,2257,1050,2251,1197,378,2783,2000,217,189,213,185,0,150.399993896484,35620.1484375,-6.44000005722046,-21.6000003814697,13140,12807,2014,3,3,0,0,3,0.00917991002400716,-0.589374542236328,95453.2788085938,0.000438302755355835,-8.45454633235931e-05,1.04308128356934e-07,0,0.493977864583333,216.478174845378,99.99609375,257.314171473185,261.974154790242,7
8,8,4,1,1,-150.5983,60.1794285714286,474,0.655684095,271.1932281,1700,1175,1586,2236,1848,452,150,2000,166,161,147,150,0,243.75,38473.62109375,-1.82000005245209,-15.1700000762939,13368,13128,2014,3,8,1,0,3,-0.540502905845642,-1.07055135567983,93749.3430989583,0.00062696635723114,1.05816870927811e-05,0,0,1.17041015625,309.841456095378,99.998046875,258.301095326742,263.92081451416,1
16,15,9,7,11,-161.8374,55.3991,683,0.025017379,270,-68,-97,6697,6606,6809,2706,1661,3732,576,745,577,746,0,60.3300018310547,37625.12890625,3.03999996185303,1.77999997138977,13401,13393,2014,3,2,1,0,3,-0.787334640820821,-4.3339900970459,94711.2094726562,0.000463992357254028,-0.000117316842079163,0.0001068115234375,0.0001651830971241,30.8975830078125,293.876286824544,99.94921875,271.571282704671,273.559182484945,1
15,15,9,7,10,-161.9149,55.4297,1388,0.025017379,270,-740,-753,3684,3176,5390,936,998,846,404,545,407,550,0,31.9300003051758,37613.01953125,1.94000005722046,1.94000005722046,13156,13255,2014,3,2,1,0,3,-0.939780116081238,-4.7186336517334,94609.8344726562,0.00150308012962341,-0.000203634612262249,9.29683446884155e-05,0.0010928176343441,13.697998046875,256.923161824544,99.701171875,271.647942860921,273.62583287557,1
16,15,9,7,11,-161.8163,55.4106,544,0.025017379,270,-904,-1144,5589,4662,6410,328,696,933,427,604,427,601,0,91.3899993896484,37613.01953125,3.6800000667572,1.5900000333786,13451,13377,2014,3,2,1,0,3,-0.787334640820821,-4.3339900970459,94711.2094726562,0.000463992357254028,-0.000117316842079163,0.0001068115234375,0.0001651830971241,30.8975830078125,293.876286824544,99.94921875,271.571282704671,273.559182484945,1
15,15,9,7,10,-161.8882,55.4164,2305,0.025017379,270,-935,-968,3864,3203,6322,1069,57,4000,415,575,473,658,0,35.939998626709,37613.01953125,0.689999997615814,0.689999997615814,13097,13198,2014,3,2,1,0,3,-0.939780116081238,-4.7186336517334,94609.8344726562,0.00150308012962341,-0.000203634612262249,9.29683446884155e-05,0.0010928176343441,13.697998046875,256.923161824544,99.701171875,271.647942860921,273.62583287557,1
15,15,9,7,10,-161.8914,55.4253,1944,0.025017379,270,-1135,-898,2580,2054,4434,441,1421,243,362,500,406,557,0,35.1199989318848,37613.01953125,0.810000002384186,0.810000002384186,13122,12909,2014,3,2,1,0,3,-0.939780116081238,-4.7186336517334,94609.8344726562,0.00150308012962341,-0.000203634612262249,9.29683446884155e-05,0.0010928176343441,13.697998046875,256.923161824544,99.701171875,271.647942860921,273.62583287557,1
15,15,9,7,10,-161.9069,55.4232,1778,0.025017379,270,-992,-932,3311,2713,4636,270,1971,592,298,417,320,437,0,33.0900001525879,37613.01953125,1.4099999666214,1.4099999666214,13156,13157,2014,3,2,1,0,3,-0.939780116081238,-4.7186336517334,94609.8344726562,0.00150308012962341,-0.000203634612262249,9.29683446884155e-05,0.0010928176343441,13.697998046875,256.923161824544,99.701171875,271.647942860921,273.62583287557,1
15,15,9,7,10,-163.975,54.7524,2483,0.025017379,270,-791,-1087,6575,5610,7257,187,403,1323,230,340,238,343,4.59999990463257,42.3300018310547,48374.9296875,1.20000004768372,1.20000004768372,13532,13103,2014,4,10,0,0,0,0.944121122360229,-1.43333053588867,93918.1809895833,0.000275999307632446,-8.78125429153442e-05,1.50352716445923e-05,0,25.9525146484375,304.633448282878,99.990234375,268.455676396688,270.417488098145,1
15,15,9,7,10,-163.9703,54.7534,2567,0.237689383,285.8515806,-544,-672,5149,4617,4892,106,2000,213,250,339,267,357,0,644.409973144531,50764.9609375,-2.8199999332428,-14.5,13353,12929,2014,4,19,1,0,0,-0.719761530558268,1.29315948486328,92842.5276692708,0.000464200973510742,-0.000173114240169525,0.00266538187861443,0.000663867220282555,25.9127197265625,311.902328491211,99.990234375,268.442991892497,269.936891555786,1
15,15,9,7,10,-163.971733333333,54.7550333333333,2789,0.237689383,285.8515806,-938,-770,2674,2215,2212,1459,1724,1642,242,338,296,390,0,438.950012207031,52567.859375,2.10999989509583,-2.42000007629395,13468,13116,2014,4,26,1,0,0,-1.3038760026296,1.38976414998372,91591.8077799479,0.00718900561332703,-6.14803284406662e-05,0.000326279550790787,0.00641655176877975,25.8934326171875,314.329737345378,99.990234375,272.762281417847,273.789107004801,4
10,10,1,6,6,-161.666666666667,63.3807,192,0.237689383,285.8515806,4562,3263,1090,2919,558,1095,2000,941,232,164,242,171,0,329.440002441406,63737.55859375,12.6400003433228,2.82999992370605,14535,13634,2014,5,15,0,0,0,0.686578631401062,0.0272401173909505,100716.244140625,0.000245779752731323,-0.00173143297433853,0,1.57095491886139e-05,-7.3453647229951e-24,167.828109741211,0.063232421875,275.539910634359,281.60577583313,1
10,10,1,6,6,-161.7135,62.3217,33,0.202597086,88.6155073,4467,3040,1303,3407,523,1379,1982,1015,262,186,286,202,0,357.769989013672,62595.3984375,15.8999996185303,3.05999994277954,14835,13866,2014,5,15,0,0,0,0.926751971244812,-0.117759068806966,101801.827473958,0.000255763530731201,-0.0023251473903656,0,3.72529029846191e-09,-7.3453647229951e-24,100.815739949544,0,275.633172353109,284.284649531047,1
10,10,1,6,6,-161.66965,63.37145,218,0.237689383,285.8515806,4181,3079,1215,2961,664,1216,2000,2000,245,174,264,188,0,329.190002441406,63737.55859375,12.5200004577637,2.83999991416931,14582,13823,2014,5,15,0,0,0,0.686578631401062,0.0272401173909505,100716.244140625,0.000245779752731323,-0.00173143297433853,0,1.57095491886139e-05,-7.3453647229951e-24,167.828109741211,0.063232421875,275.539910634359,281.60577583313,1
10,10,1,6,6,-161.6477,63.3827,191,0.237689383,285.8515806,3978,3065,1342,3115,559,1171,2000,2000,254,178,268,188,0,329.359985351562,63737.55859375,12.75,2.82999992370605,14551,13802,2014,5,15,0,0,0,0.762343605359395,0.00650850931803385,100611.577473958,0.000238180160522461,-0.0017591118812561,0,1.85295939445496e-05,-7.3453647229951e-24,168.070297241211,0.074951171875,275.547234853109,281.740297317505,1
10,10,1,6,6,-161.6678,63.3863,172,0.237689383,285.8515806,4666,2596,864,2376,400,1207,2000,2655,248,175,262,184,0,329.350006103516,63737.55859375,12.8699998855591,2.78999996185303,14497,13624,2014,5,15,0,0,0,0.686578631401062,0.0272401173909505,100716.244140625,0.000245779752731323,-0.00173143297433853,0,1.57095491886139e-05,-7.3453647229951e-24,167.828109741211,0.063232421875,275.539910634359,281.60577583313,1
9,9,4,1,1,-144.29335,65.7144,283,0.30527467,71.14165227,396,426,3621,3920,3371,376,559,357,383,427,349,409,0,71.9400024414062,28509.8203125,-4.01000022888184,-14.3900003433228,13114,12547,2015,2,16,0,1,3,-0.697856903076172,0.488455454508464,98808.7944335938,1.34259462356567e-05,-1.23251229524612e-05,5.71161508560181e-05,0,0.4937744140625,158.982081095378,99.98046875,249.895051320394,253.404279708862,1
8,8,4,1,1,-141.3856625,64.898275,585,0.193440711,87.7864654,3498,2272,1141,2369,1392,476,1219,2000,272,257,249,235,0,64.4499969482422,32425.3203125,0.259999990463257,-5.32000017166138,13289,13366,2015,2,24,0,0,3,-0.450161019961039,0.373353640238444,96401.2369791667,0.000335365533828735,-0.000103107653558254,0.00726465880870819,0,0.627685546875,182.800114949544,99.33984375,268.967917760213,270.172028223674,4
10,10,1,6,6,-145.1108,63.9992,338,0.158940842,110.9915781,-176,-265,7650,7384,4545,322,2441,1975,526,568,440,492,0,149.809997558594,34865.5,-3.02999997138977,-17.6299991607666,12961,13238,2015,3,1,1,0,3,-0.600957870483398,1.26731808980306,98498.0066731771,0.000338286161422729,-7.67605379223824e-05,0.00148630887269974,0,0.4007568359375,205.206690470378,100,264.006719589233,267.627140680949,1
7,7,2,4,5,-160.30550952381,61.1896285714286,34,0.05732,356.219286,362,494,5779,6214,5704,639,1219,1998,547,571,521,549,1.76999998092651,161.820007324219,36513.7890625,2.80999994277954,-4.65999984741211,12812,13453,2015,3,3,0,0,3,1.79704920450846,-2.09253223737081,99755.5665690104,0.000515729188919067,-0.000437008216977119,0.000123154371976852,0.00162035785615444,0.03466796875,177.795883178711,34.6254069010417,272.558465321859,275.123313268026,6
9,9,4,1,1,-154.9145,61.1013,301,0.636291079,281.9405756,1191,1472,4306,5471,4293,483,143,2671,515,508,447,464,0,110.440002441406,36545.98828125,4.42000007629395,-1.22000002861023,13472,13334,2015,3,3,0,0,3,1.0573844909668,-1.11837045351664,94975.8999023438,0.00047716498374939,-0.000237268395721912,0.00255062431097031,0,0.4420166015625,250.959945678711,99.998046875,268.474074045817,272.592388788859,1
9,9,4,1,1,-160.394314285714,61.3897571428571,39,0.05732,356.219286,975,1140,3965,4822,4411,474,2000,3373,392,407,381,391,0.709999978542328,142.460006713867,36817.94140625,-0.280000001192093,-6.1100001335144,12749,13458,2015,3,4,0,0,3,1.63991340001424,2.43581581115723,100996.483886719,0.000236392021179199,-0.000345608219504356,0.000582858920097351,0.000311700627207756,0.0325520833333333,177.030258178711,29.4340006510417,269.151343663534,270.801634470622,2
1,1,7,1,1,-141.3894,64.9112,592,0.193440711,87.7864654,1919,637,619,913,1235,149,1129,3587,156,147,133,129,0,80.0599975585938,32425.3203125,0.600000023841858,-5.59999990463257,13250,13285,2015,2,24,0,0,3,-0.450161019961039,0.373353640238444,96401.2369791667,0.000335365533828735,-0.000103107653558254,0.00726465880870819,0,0.627685546875,182.800114949544,99.33984375,268.967917760213,270.172028223674,1
8,8,4,1,1,-141.3942,64.90075,475,0.193440711,87.7864654,2918,1566,968,1766,1452,274,1219,2000,221,207,215,205,0,68.9499969482422,32425.3203125,0.379999995231628,-5.42000007629395,13289,13366,2015,2,24,0,0,3,-0.450161019961039,0.373353640238444,96401.2369791667,0.000335365533828735,-0.000103107653558254,0.00726465880870819,0,0.627685546875,182.800114949544,99.33984375,268.967917760213,270.172028223674,1
1,1,7,1,1,-141.3606,64.9045,732,0.193440711,87.7864654,2189,2105,2442,3811,1997,252,1984,1998,199,196,146,171,0,67.8000030517578,32425.3203125,0.360000014305115,-5.38000011444092,13362,13339,2015,2,24,0,0,3,-0.450161019961039,0.373353640238444,96401.2369791667,0.000335365533828735,-0.000103107653558254,0.00726465880870819,0,0.627685546875,182.800114949544,99.33984375,268.967917760213,270.172028223674,1
9,9,4,1,1,-144.419588461538,65.3216442307692,425,0.30527467,71.14165227,961,1047,3492,4235,3263,437,2000,926,340,343,341,344,0,220.199996948242,41088.9296875,2.10999989509583,-13.9700002670288,13453,12396,2015,3,17,0,0,3,2.29473050435384,0.245206197102865,93482.1087239583,0.000142216682434082,5.95664605498314e-05,3.85567545890808e-06,0,0.576416015625,211.927393595378,99.974609375,255.371735254923,259.989631652832,8
9,9,4,1,1,-154.784502970297,61.0728455445545,339,0.636291079,281.9405756,3962,2016,880,2035,399,693,3791,3870,403,408,403,408,0,235.669998168945,41799.03125,7.07999992370605,-3.41000008583069,13991,13451,2015,3,18,0,0,3,-0.0141449769337972,-0.946273803710938,94844.6080729167,0.000434115529060364,-0.000212290324270725,1.84699892997742e-05,0,0.579671223958333,227.752588907878,99.99609375,265.866658528646,270.40610186259,7
1,1,7,1,1,-144.851875,63.94026,360,0.985520459,86.61325342,5275,2060,395,1277,393,300,1956,2000,128,100,116,89,0,163.669998168945,42012.5703125,5.98000001907349,-3.35999989509583,13833,13617,2015,3,19,0,0,3,0.994988679885864,-2.58907953898112,95954.0149739583,0.000322476029396057,-0.000466609373688698,0,0,0.508260091145833,207.208318074544,99.67578125,265.375960667928,271.134003957113,3
