,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,avgLongitude,avgLatitude,Elevation,Slope,Aspect,NDVI,EVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_day_cov,Clear_night_cov,Albedo_BSA_nir,Albedo_BSA_shortwave,Albedo_WSA_nir,Albedo_WSA_shortwave,prcp,srad,dayl,tmax,tmin,LST_Day_1km,LST_Night_1km,Y,M,D,W,H,S,v_component_of_wind_10m,u_component_of_wind_10m,surface_pressure,runoff_sum,total_evaporation_sum,snowfall_sum,snowmelt_sum,snow_depth,snow_density,snow_cover,dewpoint_temperature_2m,temperature_2m,totalArea_km2
2029,9,9,4,4,4,-145.6021,67.66835,554,0.284411388,176.6073941,172,159,4844,5014,3533,336,2000,542,364,393,345,379,0.0,292.559997558594,50308.53125,0.389999985694885,-18.9599990844727,13099,12933,2022,4,6,0,0,0,-1.10138460000356,-1.26830546061198,92111.2657877604,5.16772270202637e-05,-0.0002710502594709,0.0013318359851837,0.0,0.426798502604167,206.893213907878,100.0,257.187492370605,261.098848978678,0.221151765560518
2025,8,8,4,1,1,-144.38715,66.36005,152,0.109927124,233.6329598,2148,1334,1586,2454,1815,219,1963,2000,269,254,266,253,0.0,280.200012207031,49412.73828125,-6.26999998092651,-23.3500003814697,12999,12494,2022,4,5,0,0,0,-1.22122836112976,-0.310923894246419,97793.8203125,4.7832727432251e-06,-0.0002307910472154,0.0001273863017559,0.0,0.402750651041667,213.996078491211,99.869140625,251.955572764079,256.585059483846,0.0387650191200073
1334,9,9,4,1,1,-155.806,61.3644230769231,207,0.163183163,275.163166,5511,2586,568,1963,252,643,3978,2000,170,126,165,122,0.0,226.270004272461,44265.1484375,6.57999992370605,-3.10999989509583,13999,13516,2015,3,25,0,0,0,-0.111450433731079,-1.10013071695964,98045.638671875,0.0016447752714157,-0.0002581560984253,7.450580596923831e-09,0.0027833189815282,0.218058268229167,240.748682657878,100.0,266.713369369507,274.098972320557,31.8623876375912
432,8,8,4,1,1,-142.0266,64.9145333333333,781,0.04969194,31.18824291,6872,2789,309,1667,180,650,2000,3856,146,97,154,102,0.0,423.220001220703,69041.4921875,21.5699996948242,4.42999982833862,14558,13896,2004,5,23,1,0,0,0.710135738054911,-0.544582366943359,92337.4093424479,0.0003063678741455,-0.0017710179090499,0.0,2.11931765079498e-05,-7.27919033709973e-24,248.398422241211,0.0930989583333333,277.957093556722,281.42579460144,0.240221925008143
1298,7,7,2,4,5,-162.722066129032,61.3062612903226,38,0.097925546,181.2637632,164,230,6268,6478,5821,659,2000,1979,464,564,455,559,0.0,284.220001220703,43908.30078125,5.96999979019165,-6.0,13697,13326,2015,3,24,0,0,0,-2.47195251782735,-2.97562090555827,100557.138020833,0.0006303787231445,-2.94502824544907e-05,0.0,0.0003103800117969,0.265055338541667,236.529932657878,99.88671875,267.499067306519,269.265862147013,217.590838095981
479,7,7,2,1,5,-156.95495,66.321775,410,0.18748437,169.2750218,-377,-417,4107,3808,4667,165,2000,1939,533,613,471,557,0.0,214.089996337891,41874.26953125,-4.32000017166138,-16.9300003051758,13218,12679,2005,3,19,1,0,3,-0.881052017211914,-0.745173772176107,96466.9361979167,0.0002033412456512,3.48873436450958e-06,0.0,0.0,1.1431884765625,268.136052449544,99.953125,260.094144185384,264.983803431193,1.09377566329658
807,9,9,4,1,1,-150.56346,66.965335,742,0.280982897,228.7570054,570,626,3694,4141,3594,607,2000,338,528,618,522,617,0.0,295.820007324219,50967.37109375,-0.680000007152557,-12.4799995422363,13187,12983,2009,4,8,0,0,0,-0.960626602172852,-1.2426643371582,95497.1005859375,0.000253289937973,-0.0002325866371393,4.94718551635742e-06,0.0,0.883463541666667,236.457992553711,94.873046875,258.823680877686,263.368426640828,26.1526337763673
857,8,8,4,1,1,-148.80455,63.9363,717,0.272343413,34.03578484,1056,1124,3320,4104,3113,523,2388,2972,187,170,182,167,0.0,98.5,34095.55859375,-18.8700008392334,-25.6200008392334,13367,12657,2010,2,27,1,0,3,-0.186066309611003,-0.637359619140625,91295.6220703125,0.0002431273460388,9.14931297302246e-06,0.00020632147789,0.0,0.410400390625,165.477198282878,99.9921875,248.017525355021,250.933085759481,0.392452789347999
1342,9,9,4,1,1,-159.665974468085,61.6381265957447,64,0.123322949,350.4229858,4846,3212,930,2679,542,566,4000,4000,359,397,353,394,0.0,239.270004272461,44275.359375,5.67999982833862,-3.64000010490417,13468,13592,2015,3,25,0,0,0,-0.0585939884185791,-2.43358612060547,99619.888671875,0.0001967698335647,-0.0005329176783561,0.0,0.0017076432704925,0.0316975911458333,170.124333699544,31.90185546875,269.300039291382,274.809177398682,67.894339386452
579,7,7,2,4,5,-142.1413,67.7532,415,0.120182732,156.5639508,6417,3687,602,2759,233,928,1312,2733,196,125,200,128,6.94999980926514,195.720001220703,81229.8984375,11.3000001907349,2.24000000953674,14406,13863,2005,5,31,0,0,0,-1.69463713963826,-2.07090441385905,95666.0400390625,6.58631324768066e-05,-0.0006727809086441,0.0,5.21540641784668e-08,-7.345364722995101e-24,146.820297241211,0.0,274.877104441325,278.332702000936,0.0269703748091852
678,9,9,4,1,1,-150.9748,67.05525,261,0.071504183,209.3141293,5491,2564,569,1955,248,810,1022,726,299,328,293,325,0.0,155.059997558594,52869.41015625,3.39000010490417,-4.21999979019165,13525,13367,2007,4,12,0,0,0,-0.548371473948161,-0.0433930158615112,96588.9334309896,0.0003823935985565,-0.0002309456467628,1.39065086841583e-05,0.0010227933526039,0.3614501953125,245.765284220378,96.828125,268.304630915324,271.575630823771,0.781640936288512
916,7,7,2,1,5,-161.57564,68.10284,162,0.160288102,304.9044164,-352,-534,7949,7407,7629,401,2000,2000,599,707,596,706,0.0,221.240005493164,48510.76953125,-6.26000022888184,-17.4200000762939,13162,12889,2010,4,2,0,1,0,-1.75493864218394,-2.42643229166667,96391.6759440104,0.0,-0.0001265089958906,2.45869159698486e-07,0.0,0.488321940104167,170.443344116211,99.525390625,253.084444046021,257.028779347738,12.9383295788402
383,8,8,4,1,1,-148.623431666667,65.1231966666667,111,0.086400232,253.0087634,6462,2547,347,1615,167,545,1717,1742,122,83,127,85,2.30999994277954,208.759994506836,63775.21875,10.4200000762939,0.300000011920929,13996,13921,2004,5,9,1,0,0,0.152566870053609,0.999564488728841,99013.6689453125,7.34925270080566e-05,-0.0020399428904056,0.0019953995943069,0.0006857737898826,0.0078125,200.037745157878,7.50594075520833,273.606532414754,278.214823404948,107.742493289927
270,8,8,4,1,1,-145.3739,67.257,315,0.284411388,176.6073941,5280,2436,592,1917,250,698,2871,1970,139,92,143,95,0.0,296.779998779297,66093.96875,14.8400001525879,2.51999998092651,13960,13627,2003,5,9,0,0,0,-0.130993127822876,-0.991914749145508,97367.6956380208,8.50111246109009e-05,-0.0006850231438875,0.0,0.0021409727632999,0.026123046875,283.225245157878,26.4569498697917,269.655937194824,279.54740079244,3.06158690335178
806,8,8,4,1,1,-155.382373684211,62.6573184210526,152,0.042854739,164.1324342,3781,1729,754,1671,392,903,779,1088,367,409,367,410,2.0,167.029998779297,49562.6796875,2.25,-5.25,13218,13356,2009,4,8,0,0,0,0.963404973347982,0.956554412841797,98515.3089192708,0.0002820938825607,-0.0004404298961162,0.0018150396645069,0.0,0.807413736979167,271.306299845378,100.0,269.694937388102,272.767840703328,14.0941750222219
462,8,8,4,1,1,-148.966554464286,66.6423598214286,289,0.266868065,102.6588706,441,570,5122,5595,5658,676,1399,2099,422,443,386,422,0.0,194.850006103516,40504.3203125,-1.87999999523163,-14.6400003433228,13131,13145,2005,3,16,0,0,3,-1.11419296264648,0.494106372197469,95570.1707356771,7.81267881393433e-05,1.33300200104713e-05,0.0002449937164783,0.0,0.832071940104167,225.122055053711,92.134765625,260.525458017985,263.320785522461,102.809300921545
1647,9,9,4,1,1,-156.183922857143,61.2516085714286,207,0.028606273,64.95717429,355,358,5985,6426,6067,414,3295,2000,448,498,437,493,0.0,195.729995727539,41078.9609375,2.25999999046326,-5.53000020980835,13430,13155,2018,3,16,0,0,3,-0.467876076698303,-1.11030387878418,97901.2693684896,0.0005944371223449,2.47452408075333e-05,0.0094529092311859,0.0,0.7508544921875,244.040349324544,99.96875,267.463963826497,269.683532079061,31.5949741888071
316,8,8,4,1,1,-151.268954594595,66.9324124324324,553,0.311635436,253.7244836,1192,905,1920,2440,2831,218,626,2470,298,315,299,316,0.0,232.940002441406,51427.94140625,7.26999998092651,-3.20000004768372,13686,13533,2004,4,8,0,0,0,-0.505376815795898,-0.937307993570964,96720.6227213542,0.000407189130783,-0.00046824850142,1.18091702461243e-06,0.0011764429509639,0.634236653645833,238.952784220378,99.697265625,270.410320281982,274.932474772135,273.517136269787
422,9,9,4,1,1,-146.19515,66.3962,119,0.156772251,6.151312872,4423,2281,892,2307,287,845,2000,2000,162,112,169,116,0.0,353.380004882812,71008.9296875,19.2800006866455,0.170000001788139,14703,13824,2004,5,21,0,0,0,-0.358398993810018,1.58777364095052,101488.958496094,2.33948230743408e-06,-0.0012544253841042,0.0,0.0,-7.27919033709973e-24,100.028305053711,0.0,270.361713409424,283.485295613607,0.168347785556582
25,9,9,4,1,1,-152.47640625,64.0654328125,239,0.110633504,234.2314531,58,83,6674,6752,4677,215,1966,2757,383,451,383,443,0.0,228.100006103516,41604.78125,3.95000004768372,-13.5500001907349,13373,12926,2002,3,18,0,0,3,-0.929590543111165,-1.08280928929647,98401.5322265625,0.0002869516611099,-0.0004144804552197,3.62880527973175e-05,0.0,0.292317708333333,195.041325887044,99.677734375,262.932926813761,266.831835428874,144.342807716186
1323,8,8,4,1,1,-143.29002,67.29495,330,0.262784129,159.922121,1350,1294,2689,3529,2919,342,1456,2000,186,177,176,158,0.0,228.220001220703,44588.51171875,-3.21000003814697,-17.4500007629395,13065,12894,2015,3,25,0,0,0,-1.76505557696025,-1.47472381591797,97468.0553385417,2.44081020355225e-05,-0.0002042194828391,4.17232513427734e-07,0.0,0.432576497395833,197.775375366211,99.474609375,257.55012067159,261.803318023682,3.78539787886109
78,8,8,4,1,1,-151.409087755102,64.0306979591837,321,0.018956009,153.7696333,1003,819,2184,2671,2358,334,2000,1998,265,267,267,268,0.0,232.740005493164,55532.55078125,-1.29999995231628,-10.1300001144409,13536,13091,2002,4,22,0,0,0,1.7554505666097,3.79705238342285,99346.7257486979,0.0002693831920623,-0.0008676340803503,0.0033603571355342,0.0,0.444986979166667,218.524724324544,98.689453125,264.061083475749,269.210558573405,14.9393730403399
1480,9,9,4,1,1,-151.845066666667,63.7811166666667,216,0.438976247,280.7220372,6355,2596,361,1620,222,924,1971,4000,137,91,139,92,8.75,284.649993896484,61967.76953125,16.0100002288818,0.360000014305115,14140,13633,2015,5,9,1,0,0,0.242010394732157,-0.18109385172526,98679.2875976562,0.0002861320972442,-0.0007702754810452,0.0,3.05846333503723e-06,-7.345364722995101e-24,286.968734741211,0.0150553385416667,277.517667770386,282.724643707275,0.543907476650872
32,8,8,4,1,1,-153.250958064516,64.4398129032258,255,0.086469813,212.2018539,767,800,3302,3851,3616,323,2095,2000,254,251,254,252,0.0,216.199996948242,41984.98828125,5.0,-9.14999961853027,12909,13141,2002,3,19,0,0,3,0.22087033589681,-0.935690561930339,100474.551595052,0.0003083944320678,-0.0002931766211986,8.34465026855469e-07,0.0,0.3837890625,205.648747762044,100.0,262.392198562622,266.864791234334,80.960727825948
1864,15,15,9,7,10,-163.9799,54.761,2184,0.313403825,299.2827652,-319,-209,2470,2317,3901,513,731,2403,179,242,199,267,0.0,529.630004882812,52695.26171875,9.5600004196167,-2.90000009536743,13841,13679,2019,8,16,0,0,1,-0.442824045817057,0.428622563680013,96780.5864257812,0.0097636580467224,-0.0004512649029493,0.0,0.0087096616625785,25.75,254.499984741211,77.25,283.803329467773,287.553627649943,0.25
567,9,9,4,1,1,-158.032293023256,64.0824511627907,117,0.300730666,102.819691,5424,2910,758,2555,222,756,2000,3117,154,100,160,103,3.02999997138977,219.360000610352,64529.80078125,13.6800003051758,4.23999977111816,14557,13660,2005,5,15,1,0,0,-0.66780690352122,-0.274142583211263,97331.9370117188,0.0013046264648437,-0.0021837279200553,0.0,0.000369481742382,0.0011393229166666,393.015609741211,1.03955078125,280.576510111491,282.160898844401,20.8171016416724
1507,8,8,4,1,1,-154.2294,63.211,145,0.12413925,76.43679926,471,466,3119,3428,2449,289,3736,4000,307,303,234,238,0.0,151.220001220703,35141.2109375,5.84000015258789,-8.10999965667725,13568,13306,2016,2,29,0,0,3,-0.232035517692566,-1.55994288126628,97594.2107747396,0.0005556643009185,-0.0002134442329406,5.49592077732086e-05,0.0,0.388875325520833,265.150700887044,100.0,267.76161702474,271.204919179281,0.25
1232,9,9,4,1,1,-144.419588461538,65.3216442307692,425,0.30527467,71.14165227,961,1047,3492,4235,3263,437,2000,926,340,343,341,344,0.0,220.199996948242,41088.9296875,2.10999989509583,-13.9700002670288,13453,12396,2015,3,17,0,0,3,2.29473050435384,0.245206197102865,93482.1087239583,0.000142216682434,5.95664605498314e-05,3.85567545890808e-06,0.0,0.576416015625,211.927393595378,99.974609375,255.371735254923,259.989631652832,39.6105922723377
163,9,9,4,1,1,-158.6454,63.7291,96,0.02423099,220.0448495,6917,2878,311,1707,193,958,2915,2245,135,89,137,89,0.0,397.980010986328,67566.921875,27.5599994659424,7.88000011444092,15196,14113,2002,5,25,1,0,0,-0.602717121442159,0.769500096638997,100089.307779948,0.0004310309886932,-0.0016873218119144,0.0,0.0001351684331893,-7.27919033709973e-24,407.773422241211,0.280598958333333,282.934134801229,290.132043202718,0.25
203,9,9,4,1,1,-144.6618,64.7294,675,0.402695282,341.8156997,357,389,3719,3995,4133,463,2916,2000,241,270,217,255,0.0,207.5,41559.05078125,0.670000016689301,-16.4799995422363,13190,12984,2003,3,18,0,0,3,-0.0261681874593099,-1.01248041788737,88712.1754557292,0.0003008544445037,-4.28268685936928e-05,5.81145286560059e-07,0.0,0.588663736979167,225.576156616211,99.671875,259.421780268351,263.52512550354,0.25
721,8,8,4,1,1,-143.9322,66.1704,255,0.050132769,297.2180506,1977,1548,1830,2732,1635,483,1999,2000,298,284,277,252,1.29999995231628,186.809997558594,44075.80859375,-10.5900001525879,-19.9799995422363,12872,12482,2008,3,23,1,0,0,-1.88503964742025,-1.84149487813314,98457.6917317708,1.564621925354e-06,-0.0003243051469326,0.001040231436491,0.0,0.264933268229167,163.392237345378,99.966796875,252.188859939575,257.491240819295,0.25
774,7,7,2,1,5,-159.9103,61.63855,40,0.123322949,350.4229858,129,184,6517,6688,6606,392,2000,1190,503,593,495,572,0.0,260.390014648438,42841.01171875,-14.8599996566772,-24.0799999237061,12741,12389,2009,3,21,1,0,0,-4.45761938889821,0.336109797159831,100848.944661458,0.0003433525562286,-6.93649053573608e-05,2.30967998504639e-05,0.0,0.775227864583333,273.190739949544,99.87109375,249.894351323446,253.972159703573,0.976533810963062
1808,8,8,4,1,1,-146.3899,61.86395,891,0.871625867,103.6246459,1026,707,2247,2761,2946,252,2000,1974,263,289,264,290,0.0,310.579986572266,53648.9609375,2.04999995231628,-5.15999984741211,13492,13299,2019,4,20,1,0,0,2.11271421114604,-1.48531977335612,91581.8984375,0.0003465116024017,-0.0003379229456186,0.0042303651571273,0.0,1.25773111979167,350.026026407878,83.056640625,265.106693267822,269.365011850993,1.67076165925283
1576,1,1,7,1,1,-143.9269,63.5293,615,0.57913552,92.60066326,1749,1407,1957,2787,1987,300,1940,440,196,188,197,190,0.0,175.619995117188,35813.80859375,-15.289999961853,-29.6299991607666,12638,12174,2017,3,3,0,0,3,-0.294585982958476,1.50401242574056,92869.1106770833,0.0001091957092285,-6.53788447380066e-07,2.98023223876953e-08,0.0,0.534912109375,166.123031616211,99.55078125,241.924122492472,247.477451324463,0.25
305,9,9,4,1,1,-141.690276612903,64.2832451612903,404,0.193440711,87.7864654,-212,-279,5638,5403,4188,571,2000,2000,348,368,354,374,0.0,264.170013427734,45208.421875,-14.210000038147,-31.9699993133545,12949,12177,2004,3,26,0,0,0,-1.16502900918325,-0.350528081258138,90785.7228190104,0.0001851469278335,-8.60746949911118e-05,0.0004019886255264,0.0,0.536376953125,185.883773803711,100.0,245.143567403158,249.633204142253,167.718707477296
1985,9,9,4,1,1,-150.465032258064,66.8664580645161,475,0.280982897,228.7570054,121,107,4339,4446,4768,284,4000,1999,293,334,293,330,0.0,191.0,43653.5,-10.1999998092651,-19.0599994659424,12929,12720,2022,3,23,0,0,0,-1.67068084081014,-2.94743343194326,93861.5843098958,0.0003479421138763,-0.0002932641655206,1.70990824699402e-06,0.0,0.802001953125,249.446924845378,99.224609375,251.414261500041,257.76290512085,45.5248250465942
1193,8,8,4,1,1,-150.9288,60.3763,144,0.655684095,271.1932281,903,873,2868,3438,2416,331,4000,3645,216,216,212,215,2.0699999332428,85.5899963378906,32740.6796875,-4.0,-11.710000038147,13375,13222,2014,2,19,0,0,3,1.46458633740743,-0.382530212402344,96989.5944010417,0.0007526576519012,2.99010425806046e-05,0.0005686730146408,0.0,0.616007486979167,257.181299845378,99.837890625,260.195002237956,263.142808278402,0.25
2052,9,9,4,1,1,-152.088133333333,66.3461,168,0.093323356,186.3599191,-33,-22,2577,2560,2078,353,2027,1953,401,490,400,489,0.0,303.450012207031,52515.73046875,6.55000019073486,-10.039999961853,13504,13049,2022,4,12,0,0,0,-0.162636359532674,-1.63935681184133,100561.267903646,0.0003072172403335,-0.0004516197368502,0.0,0.0,0.6396484375,271.830388387044,98.21484375,265.730955123901,270.473991394043,1.37667260939315
192,1,1,7,1,1,-145.910391836735,67.1397581632653,310,0.284411388,176.6073941,5690,2951,557,2028,388,279,203,716,246,205,231,193,0.0,216.759994506836,47335.69921875,-8.5,-20.8999996185303,12766,12541,2003,3,31,0,0,0,-1.32300778230031,-1.96231651306152,99252.2504882812,8.34465026855469e-06,-0.0003479961305856,0.0021249651908874,0.0,0.405558268229167,197.057927449544,99.998046875,254.919612884521,260.520938237508,53.523254529194
354,8,8,4,1,1,-148.13,65.6335,433,0.086400232,253.0087634,1329,1295,2768,3617,3293,622,1989,2479,282,272,281,272,0.0,191.539993286133,39348.08984375,-1.98000001907349,-15.2399997711182,13368,13059,2004,3,12,0,0,3,0.750516096750895,-1.19473203023275,95793.7989908854,0.0002013444900512,-5.73061406612396e-05,0.0,0.0,0.486409505208333,189.816390991211,100.0,261.175446192424,264.70812924703,0.25
1335,8,8,4,1,1,-154.743831578947,64.5449947368421,109,0.178508064,56.24385594,638,602,2838,3225,2743,251,2000,1941,283,287,286,293,0.0,247.919998168945,44420.390625,3.73000001907349,-11.8599996566772,13617,13145,2015,3,25,0,0,0,-0.904093662897746,-1.43175506591797,99069.013671875,0.0002560466527938,-0.0003916267305612,0.0,0.0,0.376627604166667,231.713526407878,99.98828125,264.988515853882,268.774183909098,209.174339314116
1436,8,8,4,1,1,-148.894623809524,65.1250285714286,288,0.086400232,253.0087634,6476,3256,460,2151,257,1177,2566,1996,154,105,156,106,0.0,378.839996337891,57467.0,13.210000038147,-2.67000007629395,14226,13705,2015,4,25,1,0,0,-0.660942037900289,-0.678043365478516,99111.0823567708,1.68681144714355e-05,-0.0010804254561662,0.0,0.0006411857903003,0.0074462890625,212.913396199544,7.313720703125,270.155492782593,279.480321248372,3.77463461237926
218,8,8,4,1,1,-148.1522,66.5653,148,0.266868065,102.6588706,3487,1573,677,1402,526,747,846,332,292,306,289,304,0.140000000596046,238.470001220703,54438.6015625,7.84000015258789,-3.44000005722046,13609,13534,2003,4,16,0,0,0,-0.812171936035156,-0.81729253133138,96481.3173828125,0.0002201199531555,-0.0005382355302572,4.40627336502075e-05,0.0018323361873626,0.407796223958333,266.799138387044,99.998046875,269.410479227702,274.163218180339,0.25
1244,8,8,4,1,1,-145.986525,63.904725,486,0.158940842,110.9915781,350,302,2545,2730,2778,671,3348,2000,266,275,258,270,0.0,246.649993896484,43199.5703125,4.73999977111816,-10.6599998474121,13639,13196,2015,3,22,1,0,0,1.62571144104004,0.578707933425903,94511.7273763021,0.0004025697708129,-1.57654285430908e-05,3.35276126861572e-07,0.0,0.64599609375,228.159489949544,99.974609375,264.926783879598,268.365215301514,2.33816654347402
2021,9,9,4,1,1,-142.637884615385,65.3316307692308,259,0.183641204,312.7669086,228,236,6704,7017,5974,405,2057,1994,403,444,402,440,0.0,313.679992675781,49115.48046875,0.0500000007450581,-22.0300006866455,12947,12502,2022,4,5,0,0,0,-0.954769213994344,-0.124278386433919,94602.9453125,9.05543565750122e-05,-0.000154323875904,0.0001709945499897,0.0,0.6988525390625,235.662094116211,99.794921875,255.032070159912,259.517432530721,7.73624222371632
937,9,9,4,1,1,-146.941566666667,66.6438666666667,138,0.156772251,6.151312872,4516,1806,536,1419,322,1228,2229,1988,343,360,335,355,0.0,188.009994506836,52220.71875,3.82999992370605,-5.96999979019165,13646,13325,2010,4,11,1,0,0,-0.796365658442179,-1.00598080952962,100028.506347656,0.000990867614746,-0.0005094176158308,0.0004226230084896,0.0009704492986202,0.190755208333333,201.036117553711,99.6171875,266.165241877238,270.868253072103,0.842957315864169
1689,8,8,4,1,1,-153.997366666667,63.7710333333333,444,0.281576737,79.8288452,1581,1043,1682,2314,968,918,2000,2676,84,58,86,59,2.48000001907349,147.309997558594,58908.0703125,1.29999995231628,-3.48000001907349,13955,13349,2018,5,1,0,0,0,2.71298456192017,1.58729223410289,96187.9348958333,0.0003569722175598,-0.0010124128311872,0.0009333938360214,7.69086182117462e-05,0.4957275390625,323.192367553711,89.4453125,269.857135136922,273.624660491943,5.53721858459949
1289,9,9,4,4,4,-156.108528115016,65.3025607028754,127,0.133118799,261.6538173,-76,-99,5566,5482,5601,208,2000,4000,487,546,478,540,0.0,252.279998779297,44041.44921875,1.03999996185303,-15.8500003814697,13386,12869,2015,3,24,0,0,0,-1.07827576001485,-0.843255996704102,100325.971354167,0.0003298372030258,-0.0002414751797914,0.0,0.0,0.4569091796875,219.803044637044,100.0,258.539106369019,262.488355636597,993.236469283234
2058,15,15,9,7,10,-161.89195,55.4189,2421,0.025017379,270.0,-676,-285,1279,1117,1602,2310,1823,2439,486,615,527,683,16.6000003814697,41.5099983215332,53338.41015625,-1.11000001430511,-1.11000001430511,13443,13190,2022,4,28,0,0,0,2.51606142520905,-3.07451629638672,94915.3885091146,0.004179373383522,-0.000178650021553,0.0081239268183708,0.003312736749649,14.0244140625,329.086247762044,99.701171875,272.459418614705,273.298341751099,0.45977821053719
1564,7,7,2,1,5,-150.9345,66.7093,501,0.280982897,228.7570054,4218,2321,906,2228,457,1491,2000,1993,472,606,473,602,0.0,296.010009765625,54077.671875,-1.48000001907349,-11.5699996948242,13170,13214,2016,4,14,0,0,0,-0.687241872151693,-2.8933900197347,97461.9397786458,0.0003483891487121,-0.0009780684486031,0.0,0.0,0.576416015625,253.271794637044,88.287109375,260.142893473307,267.244568506877,0.25
59,8,8,4,1,1,-144.3213,67.3613666666667,327,0.281088874,160.1169337,1878,1700,2305,3371,2197,431,1992,2000,294,284,296,286,0.0,235.490005493164,52538.91015625,-8.71000003814697,-21.2299995422363,13059,12376,2002,4,11,0,0,0,-0.733629782994588,-1.26169586181641,96890.8878580729,4.76986169815063e-05,-0.0004325956106185,0.0010281130671501,0.0,0.205240885416667,191.589828491211,99.974609375,255.932750066121,261.080537160238,0.135758949626052
705,15,15,9,7,10,-161.8668,55.4084,1294,0.025017379,270.0,-764,-1040,6428,5515,5205,486,1997,1594,518,666,583,722,30.9300003051758,270.260009765625,59541.05078125,7.40999984741211,4.34000015258789,13531,13591,2007,5,26,1,0,0,0.559056599934896,2.4292049407959,94605.9858398438,0.011995404958725,-7.51977786421776e-05,0.0001787804067134,0.0103310458362103,13.5623779296875,366.937159220378,99.701171875,273.753166834513,275.283322652181,0.25
1333,7,7,2,4,5,-163.19,61.2829375,18,0.024602644,260.9626401,463,556,4408,4836,4346,708,2000,1580,475,570,467,562,0.0,220.080001831055,44260.1015625,4.23999977111816,-3.05999994277954,13154,13050,2015,3,25,0,0,0,-3.91451032956441,-0.790112813313802,100048.305338542,0.0014163702726364,-0.000162286683917,0.0001054629683494,0.0013111680746078,0.267171223958333,241.568669637044,99.8671875,269.270172754924,270.84441502889,3.31601476875011
1332,8,8,4,1,1,-160.996717910448,62.3646298507463,166,0.131170456,137.7720882,282,380,5676,6006,3198,247,1989,2000,446,511,446,507,0.0,233.550003051758,44309.62890625,3.39000010490417,-5.57999992370605,13659,13105,2015,3,25,0,0,0,-1.45292178789775,-1.1126225789388,99096.263671875,0.000403493642807,-0.0001364974305033,6.09457492828369e-06,0.0,0.529825846354167,254.972966512044,100.0,266.687246322632,269.305678049723,38.1196411958908
73,10,10,1,6,6,-158.348,66.9058166666667,85,0.134113408,251.6362313,67,96,6529,6618,6403,398,2663,2000,487,563,486,564,0.0,271.579986572266,56502.05078125,-2.95000004768372,-12.9200000762939,12956,13062,2002,4,20,1,0,0,-1.20381426811218,-1.92145347595215,99960.3448893229,3.01748514175415e-05,-0.0001049563288688,0.000323224812746,0.0,0.598673502604167,212.165349324544,99.955078125,259.573101043701,264.217580795288,2.92738554389871
1052,8,8,4,1,1,-147.3221,64.58835,165,0.267640389,346.948073,6233,3110,499,2151,249,941,2793,1082,158,109,169,116,0.0,270.799987792969,68921.359375,20.4200000762939,10.1899995803833,14719,14176,2012,5,24,0,0,0,0.147438724835714,0.798432151476542,99157.3756510417,3.40044498443604e-05,-0.0018686559051275,0.0,0.0,-7.345364722995101e-24,99.9999847412109,0.0,280.824384053548,287.471432367961,6.49536091749557
162,9,9,4,1,1,-158.8181,63.7091,133,0.02423099,220.0448495,6613,2881,373,1830,190,738,2000,3165,131,87,131,86,0.0,398.480010986328,67482.3828125,27.3500003814697,7.80000019073486,14975,14145,2002,5,25,1,0,0,-0.630386392275492,0.847258885701497,99703.4744466146,0.0003885030746459,-0.0020449887961149,0.0,0.0002422258257865,0.000732421875,409.539047241211,0.520589192708333,282.579235712687,289.750451405843,0.25
583,8,8,4,1,1,-142.03360952381,67.2287,393,0.120182732,156.5639508,7345,3246,292,1908,162,525,1880,2000,131,85,134,86,6.48000001907349,144.149993896484,79052.40625,6.51000022888184,0.159999996423721,14537,14080,2005,6,1,0,0,0,-2.2490264972051,-2.87066904703776,97920.2078450521,4.20510768890381e-05,-0.0007949788123369,0.0005328655242919,1.62757933139801e-05,0.0005289713541666,154.241846720378,0.655517578125,270.8999487559,275.549620310466,11.3965110006297
482,9,9,4,1,1,-141.751997916667,65.4753770833333,362,0.313403825,299.2827652,902,870,2859,3426,3215,447,1980,2000,353,354,327,338,0.0,180.350006103516,42350.9296875,-13.0100002288818,-22.4899997711182,13043,12611,2005,3,20,1,0,0,-2.17916250228882,-1.48154449462891,94887.4095052083,0.0001088082790374,-0.0002220356836915,1.9073486328125e-05,0.0,0.571533203125,215.626286824544,99.86328125,252.717125574748,257.865300496419,350.175879459968
2026,9,9,4,1,1,-142.3715,64.2938333333333,1047,0.04969194,31.18824291,-67,-63,5375,5303,5413,239,1998,588,396,456,394,454,0.0,324.25,49244.66015625,1.9099999666214,-10.5900001525879,13422,13106,2022,4,6,0,0,0,1.84982796510061,-0.472203572591146,88148.5574544271,0.0002322494983673,-0.0003368314355611,9.15452837944031e-05,0.0,0.787638346354167,252.880844116211,95.6640625,260.272941589355,266.766166687012,0.627670317231377
1211,16,15,9,7,11,-161.8163,55.4106,544,0.025017379,270.0,-904,-1144,5589,4662,6410,328,696,933,427,604,427,601,0.0,91.3899993896484,37613.01953125,3.6800000667572,1.5900000333786,13451,13377,2014,3,2,1,0,3,-0.787334640820821,-4.3339900970459,94711.2094726562,0.000463992357254,-0.0001173168420791,0.0001068115234375,0.0001651830971241,30.8975830078125,293.876286824544,99.94921875,271.571282704671,273.559182484945,0.25
